GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),SF6 (kt),Sheet,Country,Year,Level,Parent_Sector,HFCs(1) (kt CO2 equivalent),PFCs(1)
A. Forest land (4),-1293.611656776293,0.49709157058,0.086312930228,,Summary1.As2,DENMARK,1998,Subsector,3.  Agriculture,,
C. Grassland (4),1978.892216520665,4.3841685805625,4.349775729e-05,,Summary1.As2,DENMARK,1998,Subsector,"4.  Land use, land-use change and forestry  (4)",,
D. Wetlands (4),89.67130985336085,0.21940412092,0.00075220471092,,Summary1.As2,DENMARK,1998,Subsector,"4.  Land use, land-use change and forestry  (4)",,
E. Settlements (4),348.947778703687,,0.11843678907586,,Summary1.As2,DENMARK,1998,Subsector,"4.  Land use, land-use change and forestry  (4)",,
G. Harvested wood products ,105.8972412634,,,,Summary1.As2,DENMARK,1998,Subsector,"4.  Land use, land-use change and forestry  (4)",,
A.  Solid waste disposal (5),,35.51235123865799,,,Summary1.As2,DENMARK,1998,Subsector,"4.  Land use, land-use change and forestry  (4)",,
B.  Biological treatment of solid waste (5),,3.068159653212,0.146272,,Summary1.As2,DENMARK,1998,Subsector,"4.  Land use, land-use change and forestry  (4)",,
C.  Incineration and open burning of waste (5),3.51460820357488,0.10602967412262,0.00319269082948,,Summary1.As2,DENMARK,1998,Subsector,"4.  Land use, land-use change and forestry  (4)",,
E.  Other (5),21.3661397945633,0.10540465643355,,,Summary1.As2,DENMARK,1998,Subsector,5.  Waste,,
A.  Enteric fermentation,,147.40930550013397,,,Summary1.As2,DENMARK,1999,Subsector,3.  Agriculture,,
B.  Manure management,,113.51216240693466,3.26537627335983,,Summary1.As2,DENMARK,1999,Subsector,3.  Agriculture,,
D.  Agricultural soils,,,16.41732460562234,,Summary1.As2,DENMARK,1999,Subsector,3.  Agriculture,,
F.  Field burning of agricultural residues,,0.083955528,0.0013256136,,Summary1.As2,DENMARK,1999,Subsector,3.  Agriculture,,
G. Liming,265.00284016517884,,,,Summary1.As2,DENMARK,1999,Subsector,3.  Agriculture,,
H. Urea application,2.93333333333333,,,,Summary1.As2,DENMARK,1999,Subsector,3.  Agriculture,,
I.  Other carbon-contining fertilizers,5.0622,,,,Summary1.As2,DENMARK,1999,Subsector,3.  Agriculture,,
J.  Other ,,,,,Summary1.As2,DENMARK,1999,Subsector,3.  Agriculture,,
A. Forest land (4),-1303.668978178877,0.55183849545,0.08568333043,,Summary1.As2,DENMARK,1999,Subsector,3.  Agriculture,,
C. Grassland (4),1936.2409161306884,4.3363690238625,3.236817729e-05,,Summary1.As2,DENMARK,1999,Subsector,"4.  Land use, land-use change and forestry  (4)",,
D. Wetlands (4),72.37613135240665,0.23789467531,0.00075220471092,,Summary1.As2,DENMARK,1999,Subsector,"4.  Land use, land-use change and forestry  (4)",,
E. Settlements (4),332.131467587581,,0.1123982560104,,Summary1.As2,DENMARK,1999,Subsector,"4.  Land use, land-use change and forestry  (4)",,
G. Harvested wood products ,244.9062486077,,,,Summary1.As2,DENMARK,1999,Subsector,"4.  Land use, land-use change and forestry  (4)",,
A.  Solid waste disposal (5),,35.88154296475107,,,Summary1.As2,DENMARK,1999,Subsector,"4.  Land use, land-use change and forestry  (4)",,
B.  Biological treatment of solid waste (5),,3.3832271323696,0.173604,,Summary1.As2,DENMARK,1999,Subsector,"4.  Land use, land-use change and forestry  (4)",,
C.  Incineration and open burning of waste (5),3.426668622016,0.09859620844847,0.00306799315328,,Summary1.As2,DENMARK,1999,Subsector,"4.  Land use, land-use change and forestry  (4)",,
E.  Other (5),22.4721548342566,0.1122887052727,,,Summary1.As2,DENMARK,1999,Subsector,5.  Waste,,
A.  Enteric fermentation,,145.2532518881571,,,Summary1.As2,DENMARK,2000,Subsector,3.  Agriculture,,
B.  Manure management,,117.20506470981594,3.25083584748389,,Summary1.As2,DENMARK,2000,Subsector,3.  Agriculture,,
D.  Agricultural soils,,,16.20134265790417,,Summary1.As2,DENMARK,2000,Subsector,3.  Agriculture,,
F.  Field burning of agricultural residues,,0.083795985,0.0013230945,,Summary1.As2,DENMARK,2000,Subsector,3.  Agriculture,,
G. Liming,260.60313323474884,,,,Summary1.As2,DENMARK,2000,Subsector,3.  Agriculture,,
H. Urea application,2.34666666666667,,,,Summary1.As2,DENMARK,2000,Subsector,3.  Agriculture,,
I.  Other carbon-contining fertilizers,4.6904,,,,Summary1.As2,DENMARK,2000,Subsector,3.  Agriculture,,
J.  Other ,,,,,Summary1.As2,DENMARK,2000,Subsector,3.  Agriculture,,
A. Forest land (4),-1360.0455871401343,0.60741408355,0.085054222681,,Summary1.As2,DENMARK,2000,Subsector,3.  Agriculture,,
C. Grassland (4),1909.8403190334848,4.2887862164025,3.409097529e-05,,Summary1.As2,DENMARK,2000,Subsector,"4.  Land use, land-use change and forestry  (4)",,
D. Wetlands (4),71.1287795181191,0.2563852297,0.00075220471092,,Summary1.As2,DENMARK,2000,Subsector,"4.  Land use, land-use change and forestry  (4)",,
E. Settlements (4),315.3170522063417,,0.10635972294594,,Summary1.As2,DENMARK,2000,Subsector,"4.  Land use, land-use change and forestry  (4)",,
G. Harvested wood products ,25.8367310066,,,,Summary1.As2,DENMARK,2000,Subsector,"4.  Land use, land-use change and forestry  (4)",,
A.  Solid waste disposal (5),,35.1976127073189,,,Summary1.As2,DENMARK,2000,Subsector,"4.  Land use, land-use change and forestry  (4)",,
B.  Biological treatment of solid waste (5),,3.69598175658,0.19043,,Summary1.As2,DENMARK,2000,Subsector,"4.  Land use, land-use change and forestry  (4)",,
C.  Incineration and open burning of waste (5),3.21274572802075,0.0855674203198,0.00278326951974,,Summary1.As2,DENMARK,2000,Subsector,"4.  Land use, land-use change and forestry  (4)",,
E.  Other (5),22.1602045756268,0.11027194131633,,,Summary1.As2,DENMARK,2000,Subsector,5.  Waste,,
A.  Enteric fermentation,,148.12745727135646,,,Summary1.As2,DENMARK,2001,Subsector,3.  Agriculture,,
B.  Manure management,,122.2441024194232,3.35414300825828,,Summary1.As2,DENMARK,2001,Subsector,3.  Agriculture,,
D.  Agricultural soils,,,15.74879870855943,,Summary1.As2,DENMARK,2001,Subsector,3.  Agriculture,,
F.  Field burning of agricultural residues,,0.086782671,0.0013702527,,Summary1.As2,DENMARK,2001,Subsector,3.  Agriculture,,
G. Liming,200.7671189809108,,,,Summary1.As2,DENMARK,2001,Subsector,3.  Agriculture,,
H. Urea application,1.68666666666667,,,,Summary1.As2,DENMARK,2001,Subsector,3.  Agriculture,,
I.  Other carbon-contining fertilizers,3.718,,,,Summary1.As2,DENMARK,2001,Subsector,3.  Agriculture,,
J.  Other ,,,,,Summary1.As2,DENMARK,2001,Subsector,3.  Agriculture,,
A. Forest land (4),-1267.1296360620777,0.66294935637,0.084375439482,,Summary1.As2,DENMARK,2001,Subsector,3.  Agriculture,,
C. Grassland (4),1886.350209595585,4.2413483604825,5.827113129e-05,,Summary1.As2,DENMARK,2001,Subsector,"4.  Land use, land-use change and forestry  (4)",,
D. Wetlands (4),79.46722750839078,0.27487578408,0.00075220471092,,Summary1.As2,DENMARK,2001,Subsector,"4.  Land use, land-use change and forestry  (4)",,
E. Settlements (4),298.4856981356791,,0.10032118988048,,Summary1.As2,DENMARK,2001,Subsector,"4.  Land use, land-use change and forestry  (4)",,
G. Harvested wood products ,152.674235304,,,,Summary1.As2,DENMARK,2001,Subsector,"4.  Land use, land-use change and forestry  (4)",,
A.  Solid waste disposal (5),,34.9100097721185,,,Summary1.As2,DENMARK,2001,Subsector,"4.  Land use, land-use change and forestry  (4)",,
B.  Biological treatment of solid waste (5),,3.7257190326728,0.18023,,Summary1.As2,DENMARK,2001,Subsector,"4.  Land use, land-use change and forestry  (4)",,
C.  Incineration and open burning of waste (5),3.28211629375565,0.08595815208988,0.00280057656812,,Summary1.As2,DENMARK,2001,Subsector,"4.  Land use, land-use change and forestry  (4)",,
E.  Other (5),21.8867194930501,0.10862943457246,,,Summary1.As2,DENMARK,2001,Subsector,5.  Waste,,
A.  Enteric fermentation,,145.8943043087013,,,Summary1.As2,DENMARK,2002,Subsector,3.  Agriculture,,
B.  Manure management,,126.4451493347428,3.41829571064201,,Summary1.As2,DENMARK,2002,Subsector,3.  Agriculture,,
D.  Agricultural soils,,,15.67744317019073,,Summary1.As2,DENMARK,2002,Subsector,3.  Agriculture,,
F.  Field burning of agricultural residues,,0.074369097,0.0011742489,,Summary1.As2,DENMARK,2002,Subsector,3.  Agriculture,,
G. Liming,233.32495026608785,,,,Summary1.As2,DENMARK,2002,Subsector,3.  Agriculture,,
H. Urea application,0.73333333333333,,,,Summary1.As2,DENMARK,2002,Subsector,3.  Agriculture,,
I.  Other carbon-contining fertilizers,2.19266666666667,,,,Summary1.As2,DENMARK,2002,Subsector,3.  Agriculture,,
J.  Other ,,,,,Summary1.As2,DENMARK,2002,Subsector,3.  Agriculture,,
A. Forest land (4),-1227.651494622436,0.71844433591,0.083647680831,,Summary1.As2,DENMARK,2002,Subsector,3.  Agriculture,,
C. Grassland (4),1868.370528616648,4.1939354562425,8.223784329e-05,,Summary1.As2,DENMARK,2002,Subsector,"4.  Land use, land-use change and forestry  (4)",,
D. Wetlands (4),89.68139549866282,0.29336633847,0.00075220471092,,Summary1.As2,DENMARK,2002,Subsector,"4.  Land use, land-use change and forestry  (4)",,
E. Settlements (4),281.6427327077498,,0.09428265681502,,Summary1.As2,DENMARK,2002,Subsector,"4.  Land use, land-use change and forestry  (4)",,
G. Harvested wood products ,207.63642481,,,,Summary1.As2,DENMARK,2002,Subsector,"4.  Land use, land-use change and forestry  (4)",,
A.  Solid waste disposal (5),,31.77545551587946,,,Summary1.As2,DENMARK,2002,Subsector,"4.  Land use, land-use change and forestry  (4)",,
B.  Biological treatment of solid waste (5),,4.17645628534,0.207596,,Summary1.As2,DENMARK,2002,Subsector,"4.  Land use, land-use change and forestry  (4)",,
C.  Incineration and open burning of waste (5),3.23872593403246,0.08277663868135,0.0027418740019,,Summary1.As2,DENMARK,2002,Subsector,"4.  Land use, land-use change and forestry  (4)",,
E.  Other (5),21.3802791220302,0.1056019802517,,,Summary1.As2,DENMARK,2002,Subsector,5.  Waste,,
A.  Enteric fermentation,,144.27698751603495,,,Summary1.As2,DENMARK,2003,Subsector,3.  Agriculture,,
B.  Manure management,,128.83180200327266,3.37619323652179,,Summary1.As2,DENMARK,2003,Subsector,3.  Agriculture,,
D.  Agricultural soils,,,15.06256525272239,,Summary1.As2,DENMARK,2003,Subsector,3.  Agriculture,,
F.  Field burning of agricultural residues,,0.084739905,0.0013379985,,Summary1.As2,DENMARK,2003,Subsector,3.  Agriculture,,
G. Liming,226.28541917740085,,,,Summary1.As2,DENMARK,2003,Subsector,3.  Agriculture,,
H. Urea application,0.80666666666667,,,,Summary1.As2,DENMARK,2003,Subsector,3.  Agriculture,,
I.  Other carbon-contining fertilizers,1.35373333333333,,,,Summary1.As2,DENMARK,2003,Subsector,3.  Agriculture,,
J.  Other ,,,,,Summary1.As2,DENMARK,2003,Subsector,3.  Agriculture,,
A. Forest land (4),-1188.293775863934,0.77389902217,0.08287094673,,Summary1.As2,DENMARK,2003,Subsector,3.  Agriculture,,
C. Grassland (4),1852.1224401386207,4.1461951265425,7.461484329e-05,,Summary1.As2,DENMARK,2003,Subsector,"4.  Land use, land-use change and forestry  (4)",,
D. Wetlands (4),85.09821682230448,0.31185689286,0.00075220471092,,Summary1.As2,DENMARK,2003,Subsector,"4.  Land use, land-use change and forestry  (4)",,
E. Settlements (4),264.82678144575385,,0.08824412375156,,Summary1.As2,DENMARK,2003,Subsector,"4.  Land use, land-use change and forestry  (4)",,
G. Harvested wood products ,178.54915133,,,,Summary1.As2,DENMARK,2003,Subsector,"4.  Land use, land-use change and forestry  (4)",,
A.  Solid waste disposal (5),,32.57821903593472,,,Summary1.As2,DENMARK,2003,Subsector,"4.  Land use, land-use change and forestry  (4)",,
B.  Biological treatment of solid waste (5),,4.6179196469986,0.214416,,Summary1.As2,DENMARK,2003,Subsector,"4.  Land use, land-use change and forestry  (4)",,
C.  Incineration and open burning of waste (5),3.14390148063403,0.07837003846529,0.00263566557335,,Summary1.As2,DENMARK,2003,Subsector,"4.  Land use, land-use change and forestry  (4)",,
E.  Other (5),23.2629360094537,0.11727983862479,,,Summary1.As2,DENMARK,2003,Subsector,5.  Waste,,
A.  Enteric fermentation,,140.03455371901816,,,Summary1.As2,DENMARK,2004,Subsector,3.  Agriculture,,
B.  Manure management,,131.61988144340083,3.48698365055106,,Summary1.As2,DENMARK,2004,Subsector,3.  Agriculture,,
D.  Agricultural soils,,,15.24266224625438,,Summary1.As2,DENMARK,2004,Subsector,3.  Agriculture,,
F.  Field burning of agricultural residues,,0.088215993,0.0013928841,,Summary1.As2,DENMARK,2004,Subsector,3.  Agriculture,,
G. Liming,157.64999106270383,,,,Summary1.As2,DENMARK,2004,Subsector,3.  Agriculture,,
H. Urea application,0.58666666666667,,,,Summary1.As2,DENMARK,2004,Subsector,3.  Agriculture,,
I.  Other carbon-contining fertilizers,1.27746666666667,,,,Summary1.As2,DENMARK,2004,Subsector,3.  Agriculture,,
J.  Other ,,,,,Summary1.As2,DENMARK,2004,Subsector,3.  Agriculture,,
A. Forest land (4),-1149.0565796526685,0.85624974666,0.083536729678,,Summary1.As2,DENMARK,2004,Subsector,3.  Agriculture,,
C. Grassland (4),1836.877735871224,4.0984201425625,6.872988729e-05,,Summary1.As2,DENMARK,2004,Subsector,"4.  Land use, land-use change and forestry  (4)",,
D. Wetlands (4),91.56094481257615,0.33034744724,0.00075220471092,,Summary1.As2,DENMARK,2004,Subsector,"4.  Land use, land-use change and forestry  (4)",,
E. Settlements (4),247.99732310632797,,0.0822055906861,,Summary1.As2,DENMARK,2004,Subsector,"4.  Land use, land-use change and forestry  (4)",,
G. Harvested wood products ,188.117113986,,,,Summary1.As2,DENMARK,2004,Subsector,"4.  Land use, land-use change and forestry  (4)",,
A.  Solid waste disposal (5),,27.55229077126842,,,Summary1.As2,DENMARK,2004,Subsector,"4.  Land use, land-use change and forestry  (4)",,
B.  Biological treatment of solid waste (5),,4.41800539314273,0.178602,,Summary1.As2,DENMARK,2004,Subsector,"4.  Land use, land-use change and forestry  (4)",,
C.  Incineration and open burning of waste (5),3.06861257978092,0.07485953358498,0.00257321994809,,Summary1.As2,DENMARK,2004,Subsector,"4.  Land use, land-use change and forestry  (4)",,
E.  Other (5),20.8996782463684,0.10299698774385,,,Summary1.As2,DENMARK,2004,Subsector,5.  Waste,,
A.  Enteric fermentation,,139.552780516182,,,Summary1.As2,DENMARK,2005,Subsector,3.  Agriculture,,
B.  Manure management,,125.22175782244416,3.27879846593292,,Summary1.As2,DENMARK,2005,Subsector,3.  Agriculture,,
D.  Agricultural soils,,,15.18995707038589,,Summary1.As2,DENMARK,2005,Subsector,3.  Agriculture,,
F.  Field burning of agricultural residues,,0.0893679345,0.00141107265,,Summary1.As2,DENMARK,2005,Subsector,3.  Agriculture,,
G. Liming,219.6858587817568,,,,Summary1.As2,DENMARK,2005,Subsector,3.  Agriculture,,
H. Urea application,0.44,,,,Summary1.As2,DENMARK,2005,Subsector,3.  Agriculture,,
I.  Other carbon-contining fertilizers,1.44906666666667,,,,Summary1.As2,DENMARK,2005,Subsector,3.  Agriculture,,
J.  Other ,,,,,Summary1.As2,DENMARK,2005,Subsector,3.  Agriculture,,
A. Forest land (4),-926.1798023201444,0.88753522293,0.081013608948,,Summary1.As2,DENMARK,2005,Subsector,3.  Agriculture,,
C. Grassland (4),1841.5594286530384,4.0513003779425,0.001104289265,,Summary1.As2,DENMARK,2005,Subsector,"4.  Land use, land-use change and forestry  (4)",,
D. Wetlands (4),96.70118191702475,0.35014534757,0.00075220471092,,Summary1.As2,DENMARK,2005,Subsector,"4.  Land use, land-use change and forestry  (4)",,
E. Settlements (4),253.0201261693935,,0.07716019266196,,Summary1.As2,DENMARK,2005,Subsector,"4.  Land use, land-use change and forestry  (4)",,
G. Harvested wood products ,113.4259450873,,,,Summary1.As2,DENMARK,2005,Subsector,"4.  Land use, land-use change and forestry  (4)",,
A.  Solid waste disposal (5),,26.6035845180414,,,Summary1.As2,DENMARK,2005,Subsector,"4.  Land use, land-use change and forestry  (4)",,
B.  Biological treatment of solid waste (5),,4.62961236628939,0.18911,,Summary1.As2,DENMARK,2005,Subsector,"4.  Land use, land-use change and forestry  (4)",,
C.  Incineration and open burning of waste (5),3.08861550845487,0.07534268857665,0.00261610259488,,Summary1.As2,DENMARK,2005,Subsector,"4.  Land use, land-use change and forestry  (4)",,
E.  Other (5),21.5549400830065,0.10670399935927,,,Summary1.As2,DENMARK,2005,Subsector,5.  Waste,,
A.  Enteric fermentation,,139.5374675148537,,,Summary1.As2,DENMARK,2006,Subsector,3.  Agriculture,,
B.  Manure management,,119.3892974423512,3.05156974047931,,Summary1.As2,DENMARK,2006,Subsector,3.  Agriculture,,
D.  Agricultural soils,,,15.01768659585916,,Summary1.As2,DENMARK,2006,Subsector,3.  Agriculture,,
F.  Field burning of agricultural residues,,0.0894259035,0.00141198795,,Summary1.As2,DENMARK,2006,Subsector,3.  Agriculture,,
G. Liming,193.72758789222385,,,,Summary1.As2,DENMARK,2006,Subsector,3.  Agriculture,,
H. Urea application,0.95333333333333,,,,Summary1.As2,DENMARK,2006,Subsector,3.  Agriculture,,
I.  Other carbon-contining fertilizers,1.16306666666667,,,,Summary1.As2,DENMARK,2006,Subsector,3.  Agriculture,,
J.  Other ,,,,,Summary1.As2,DENMARK,2006,Subsector,3.  Agriculture,,
A. Forest land (4),-1118.2065983723128,0.93394197242,0.080065347556,,Summary1.As2,DENMARK,2006,Subsector,3.  Agriculture,,
C. Grassland (4),1828.457190064908,4.0028937968825,0.001037786213,,Summary1.As2,DENMARK,2006,Subsector,"4.  Land use, land-use change and forestry  (4)",,
D. Wetlands (4),99.36203210089576,0.39976052661,0.00075220471092,,Summary1.As2,DENMARK,2006,Subsector,"4.  Land use, land-use change and forestry  (4)",,
E. Settlements (4),246.7844592773201,,0.07486580257583,,Summary1.As2,DENMARK,2006,Subsector,"4.  Land use, land-use change and forestry  (4)",,
G. Harvested wood products ,79.9768306586,,,,Summary1.As2,DENMARK,2006,Subsector,"4.  Land use, land-use change and forestry  (4)",,
A.  Solid waste disposal (5),,28.53380471059894,,,Summary1.As2,DENMARK,2006,Subsector,"4.  Land use, land-use change and forestry  (4)",,
B.  Biological treatment of solid waste (5),,5.09162119026605,0.20171,,Summary1.As2,DENMARK,2006,Subsector,"4.  Land use, land-use change and forestry  (4)",,
C.  Incineration and open burning of waste (5),3.10161955918388,0.07556513006305,0.00270752545603,,Summary1.As2,DENMARK,2006,Subsector,"4.  Land use, land-use change and forestry  (4)",,
E.  Other (5),21.9961855523031,0.10914873155305,,,Summary1.As2,DENMARK,2006,Subsector,5.  Waste,,
A.  Enteric fermentation,,142.6916337690644,,,Summary1.As2,DENMARK,2007,Subsector,3.  Agriculture,,
B.  Manure management,,118.89123371003537,3.02717076343108,,Summary1.As2,DENMARK,2007,Subsector,3.  Agriculture,,
D.  Agricultural soils,,,15.54539725442489,,Summary1.As2,DENMARK,2007,Subsector,3.  Agriculture,,
F.  Field burning of agricultural residues,,0.079435998,0.0012542526,,Summary1.As2,DENMARK,2007,Subsector,3.  Agriculture,,
G. Liming,191.9677051200528,,,,Summary1.As2,DENMARK,2007,Subsector,3.  Agriculture,,
H. Urea application,0.80666666666667,,,,Summary1.As2,DENMARK,2007,Subsector,3.  Agriculture,,
I.  Other carbon-contining fertilizers,1.07726666666667,,,,Summary1.As2,DENMARK,2007,Subsector,3.  Agriculture,,
J.  Other ,,,,,Summary1.As2,DENMARK,2007,Subsector,3.  Agriculture,,
A. Forest land (4),-1346.9689582469116,0.98148342334,0.078956913853,,Summary1.As2,DENMARK,2007,Subsector,3.  Agriculture,,
C. Grassland (4),1791.4674910369783,3.9553241751225,0.001048123001,,Summary1.As2,DENMARK,2007,Subsector,"4.  Land use, land-use change and forestry  (4)",,
D. Wetlands (4),79.75106759976408,0.44937570566,0.00075220471092,,Summary1.As2,DENMARK,2007,Subsector,"4.  Land use, land-use change and forestry  (4)",,
E. Settlements (4),240.6442452673501,,0.07257141249069,,Summary1.As2,DENMARK,2007,Subsector,"4.  Land use, land-use change and forestry  (4)",,
G. Harvested wood products ,27.0147260101,,,,Summary1.As2,DENMARK,2007,Subsector,"4.  Land use, land-use change and forestry  (4)",,
A.  Solid waste disposal (5),,26.86323855777376,,,Summary1.As2,DENMARK,2007,Subsector,"4.  Land use, land-use change and forestry  (4)",,
B.  Biological treatment of solid waste (5),,5.39238914671945,0.224508,,Summary1.As2,DENMARK,2007,Subsector,"4.  Land use, land-use change and forestry  (4)",,
C.  Incineration and open burning of waste (5),3.09573197418515,0.07562584768148,0.00275332100866,,Summary1.As2,DENMARK,2007,Subsector,"4.  Land use, land-use change and forestry  (4)",,
E.  Other (5),22.5591142488538,0.11353032704214,,,Summary1.As2,DENMARK,2007,Subsector,5.  Waste,,
A.  Enteric fermentation,,143.92788093819328,,,Summary1.As2,DENMARK,2008,Subsector,3.  Agriculture,,
B.  Manure management,,114.76682745048534,2.84585970397584,,Summary1.As2,DENMARK,2008,Subsector,3.  Agriculture,,
D.  Agricultural soils,,,15.8421266218917,,Summary1.As2,DENMARK,2008,Subsector,3.  Agriculture,,
F.  Field burning of agricultural residues,,0.07655499,0.001208763,,Summary1.As2,DENMARK,2008,Subsector,3.  Agriculture,,
G. Liming,228.92524333565785,,,,Summary1.As2,DENMARK,2008,Subsector,3.  Agriculture,,
H. Urea application,0.22,,,,Summary1.As2,DENMARK,2008,Subsector,3.  Agriculture,,
I.  Other carbon-contining fertilizers,1.82086666666667,,,,Summary1.As2,DENMARK,2008,Subsector,3.  Agriculture,,
J.  Other ,,,,,Summary1.As2,DENMARK,2008,Subsector,3.  Agriculture,,
A. Forest land (4),-2065.845322772241,1.03199734383,0.077863450837,,Summary1.As2,DENMARK,2008,Subsector,3.  Agriculture,,
C. Grassland (4),1789.653350066348,3.9076614324825,0.001049983013,,Summary1.As2,DENMARK,2008,Subsector,"4.  Land use, land-use change and forestry  (4)",,
D. Wetlands (4),59.70858006044073,0.49899088471,0.00075220471092,,Summary1.As2,DENMARK,2008,Subsector,"4.  Land use, land-use change and forestry  (4)",,
E. Settlements (4),234.78397762287003,,0.07027702240556,,Summary1.As2,DENMARK,2008,Subsector,"4.  Land use, land-use change and forestry  (4)",,
G. Harvested wood products ,-65.6120928522,,,,Summary1.As2,DENMARK,2008,Subsector,"4.  Land use, land-use change and forestry  (4)",,
A.  Solid waste disposal (5),,25.89700661865062,,,Summary1.As2,DENMARK,2008,Subsector,"4.  Land use, land-use change and forestry  (4)",,
B.  Biological treatment of solid waste (5),,5.19747374051463,0.20600168,,Summary1.As2,DENMARK,2008,Subsector,"4.  Land use, land-use change and forestry  (4)",,
C.  Incineration and open burning of waste (5),3.08349305240132,0.07551709608469,0.00276225654492,,Summary1.As2,DENMARK,2008,Subsector,"4.  Land use, land-use change and forestry  (4)",,
E.  Other (5),25.3176863578281,0.12253740508792,,,Summary1.As2,DENMARK,2008,Subsector,5.  Waste,,
A.  Enteric fermentation,,143.95453174531215,,,Summary1.As2,DENMARK,2009,Subsector,3.  Agriculture,,
B.  Manure management,,113.77851310435372,2.67692013903747,,Summary1.As2,DENMARK,2009,Subsector,3.  Agriculture,,
D.  Agricultural soils,,,15.64669744578116,,Summary1.As2,DENMARK,2009,Subsector,3.  Agriculture,,
F.  Field burning of agricultural residues,,0.088791579,0.0014019723,,Summary1.As2,DENMARK,2009,Subsector,3.  Agriculture,,
G. Liming,181.4041626143109,,,,Summary1.As2,DENMARK,2009,Subsector,3.  Agriculture,,
H. Urea application,1.83333333333333,,,,Summary1.As2,DENMARK,2009,Subsector,3.  Agriculture,,
I.  Other carbon-contining fertilizers,3.09833333333333,,,,Summary1.As2,DENMARK,2009,Subsector,3.  Agriculture,,
J.  Other ,,,,,Summary1.As2,DENMARK,2009,Subsector,3.  Agriculture,,
A. Forest land (4),-2101.563667768089,1.08444090687,0.07672307751,,Summary1.As2,DENMARK,2009,Subsector,3.  Agriculture,,
C. Grassland (4),1755.8562349040517,3.8600071364225,0.001052086961,,Summary1.As2,DENMARK,2009,Subsector,"4.  Land use, land-use change and forestry  (4)",,
D. Wetlands (4),73.43050771145474,0.54860606376,0.00075220471092,,Summary1.As2,DENMARK,2009,Subsector,"4.  Land use, land-use change and forestry  (4)",,
E. Settlements (4),228.58331712397663,,0.06798263231942,,Summary1.As2,DENMARK,2009,Subsector,"4.  Land use, land-use change and forestry  (4)",,
G. Harvested wood products ,-22.0295411464,,,,Summary1.As2,DENMARK,2009,Subsector,"4.  Land use, land-use change and forestry  (4)",,
A.  Solid waste disposal (5),,24.5263784610279,,,Summary1.As2,DENMARK,2009,Subsector,"4.  Land use, land-use change and forestry  (4)",,
B.  Biological treatment of solid waste (5),,5.68083381305213,0.22375568,,Summary1.As2,DENMARK,2009,Subsector,"4.  Land use, land-use change and forestry  (4)",,
C.  Incineration and open burning of waste (5),3.09770683842677,0.07576684020253,0.00277796010447,,Summary1.As2,DENMARK,2009,Subsector,"4.  Land use, land-use change and forestry  (4)",,
E.  Other (5),25.8892447540323,0.12462148528658,,,Summary1.As2,DENMARK,2009,Subsector,5.  Waste,,
A.  Enteric fermentation,,145.37287118256353,,,Summary1.As2,DENMARK,2010,Subsector,3.  Agriculture,,
B.  Manure management,,116.17081932547453,2.64726853259158,,Summary1.As2,DENMARK,2010,Subsector,3.  Agriculture,,
D.  Agricultural soils,,,15.09835079029719,,Summary1.As2,DENMARK,2010,Subsector,3.  Agriculture,,
F.  Field burning of agricultural residues,,0.0677142045,0.00106917165,,Summary1.As2,DENMARK,2010,Subsector,3.  Agriculture,,
G. Liming,152.8060675665209,,,,Summary1.As2,DENMARK,2010,Subsector,3.  Agriculture,,
H. Urea application,0.88,,,,Summary1.As2,DENMARK,2010,Subsector,3.  Agriculture,,
I.  Other carbon-contining fertilizers,2.1736,,,,Summary1.As2,DENMARK,2010,Subsector,3.  Agriculture,,
J.  Other ,,,,,Summary1.As2,DENMARK,2010,Subsector,3.  Agriculture,,
A. Forest land (4),-2297.0515825921666,1.04777644425,0.077574473435,,Summary1.As2,DENMARK,2010,Subsector,3.  Agriculture,,
C. Grassland (4),1815.855741579212,4.0245207287225,0.001061691941,,Summary1.As2,DENMARK,2010,Subsector,"4.  Land use, land-use change and forestry  (4)",,
D. Wetlands (4),65.17226621049839,0.59822124281,0.00075220471092,,Summary1.As2,DENMARK,2010,Subsector,"4.  Land use, land-use change and forestry  (4)",,
E. Settlements (4),222.4423816896399,,0.06568824223429,,Summary1.As2,DENMARK,2010,Subsector,"4.  Land use, land-use change and forestry  (4)",,
G. Harvested wood products ,-25.0514269381,,,,Summary1.As2,DENMARK,2010,Subsector,"4.  Land use, land-use change and forestry  (4)",,
A.  Solid waste disposal (5),,22.13574374029356,,,Summary1.As2,DENMARK,2010,Subsector,"4.  Land use, land-use change and forestry  (4)",,
B.  Biological treatment of solid waste (5),,5.63243695394555,0.21245048,,Summary1.As2,DENMARK,2010,Subsector,"4.  Land use, land-use change and forestry  (4)",,
C.  Incineration and open burning of waste (5),3.12010262025198,0.07641136071793,0.00281276966312,,Summary1.As2,DENMARK,2010,Subsector,"4.  Land use, land-use change and forestry  (4)",,
E.  Other (5),23.0731932966007,0.1145458110666,,,Summary1.As2,DENMARK,2010,Subsector,5.  Waste,,
A.  Enteric fermentation,,143.69954115290278,,,Summary1.As2,DENMARK,2011,Subsector,3.  Agriculture,,
B.  Manure management,,115.5853984362708,2.59263517042341,,Summary1.As2,DENMARK,2011,Subsector,3.  Agriculture,,
