GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),PFCs(1),SF6 (kt),Sheet,Country,Year,Level,Parent_Sector,HFCs(1) (kt CO2 equivalent)
C.  Incineration and open burning of waste (5),310.0689264168548,3.866626e-05,0.0028999695,,,Summary1.As2,BELGIUM,2013,Subsector,"4.  Land use, land-use change and forestry  (4)",
D.  Wastewater treatment and discharge,,11.64379051619504,0.34583339386615,,,Summary1.As2,BELGIUM,2013,Subsector,"4.  Land use, land-use change and forestry  (4)",
E.  Other (5),,,,,,Summary1.As2,BELGIUM,2013,Subsector,"4.  Land use, land-use change and forestry  (4)",
A.  Enteric fermentation,,162.65288680497565,,,,Summary1.As2,BELGIUM,2014,Subsector,3.  Agriculture,
B.  Manure management,,47.38728841282909,2.28961668618893,,,Summary1.As2,BELGIUM,2014,Subsector,3.  Agriculture,
D.  Agricultural soils,,,11.43203474974053,,,Summary1.As2,BELGIUM,2014,Subsector,3.  Agriculture,
G. Liming,141.94816895746598,,,,,Summary1.As2,BELGIUM,2014,Subsector,3.  Agriculture,
H. Urea application,48.88667570025274,,,,,Summary1.As2,BELGIUM,2014,Subsector,3.  Agriculture,
J.  Other ,,,,,,Summary1.As2,BELGIUM,2014,Subsector,3.  Agriculture,
A. Forest land (4),-1767.517930850231,,0.00016408083909,,,Summary1.As2,BELGIUM,2014,Subsector,3.  Agriculture,
B. Cropland (4),595.3220549498141,,0.16153907665355,,,Summary1.As2,BELGIUM,2014,Subsector,3.  Agriculture,
C. Grassland (4),122.5947795664865,,0.07060548031925,,,Summary1.As2,BELGIUM,2014,Subsector,3.  Agriculture,
E. Settlements (4),381.1661229451282,,0.08280643148498,,,Summary1.As2,BELGIUM,2014,Subsector,"4.  Land use, land-use change and forestry  (4)",
G. Harvested wood products ,-325.44588382250777,,,,,Summary1.As2,BELGIUM,2014,Subsector,"4.  Land use, land-use change and forestry  (4)",
A.  Solid waste disposal (5),,38.65190008056851,,,,Summary1.As2,BELGIUM,2014,Subsector,"4.  Land use, land-use change and forestry  (4)",
B.  Biological treatment of solid waste (5),,0.97400112553275,0.12467214406819,,,Summary1.As2,BELGIUM,2014,Subsector,"4.  Land use, land-use change and forestry  (4)",
C.  Incineration and open burning of waste (5),220.29558955555893,3.8498672e-06,0.00028874004,,,Summary1.As2,BELGIUM,2014,Subsector,"4.  Land use, land-use change and forestry  (4)",
D.  Wastewater treatment and discharge,,11.18454368571951,0.3358678544956,,,Summary1.As2,BELGIUM,2014,Subsector,"4.  Land use, land-use change and forestry  (4)",
E.  Other (5),,,,,,Summary1.As2,BELGIUM,2014,Subsector,"4.  Land use, land-use change and forestry  (4)",
A.  Enteric fermentation,,164.98685983395185,,,,Summary1.As2,BELGIUM,2015,Subsector,3.  Agriculture,
B.  Manure management,,47.73066733191907,2.29473778748826,,,Summary1.As2,BELGIUM,2015,Subsector,3.  Agriculture,
D.  Agricultural soils,,,11.16159227925336,,,Summary1.As2,BELGIUM,2015,Subsector,3.  Agriculture,
G. Liming,142.0813405739799,,,,,Summary1.As2,BELGIUM,2015,Subsector,3.  Agriculture,
H. Urea application,51.08496444210223,,,,,Summary1.As2,BELGIUM,2015,Subsector,3.  Agriculture,
J.  Other ,,,,,,Summary1.As2,BELGIUM,2015,Subsector,3.  Agriculture,
A. Forest land (4),-1669.989756189745,,0.00015314211649,,,Summary1.As2,BELGIUM,2015,Subsector,3.  Agriculture,
B. Cropland (4),602.1812478596855,,0.16106088599069,,,Summary1.As2,BELGIUM,2015,Subsector,3.  Agriculture,
C. Grassland (4),121.3216189960458,,0.0703987199355,,,Summary1.As2,BELGIUM,2015,Subsector,3.  Agriculture,
E. Settlements (4),379.7782319326626,,0.08229011265505,,,Summary1.As2,BELGIUM,2015,Subsector,"4.  Land use, land-use change and forestry  (4)",
G. Harvested wood products ,-375.5935483896827,,,,,Summary1.As2,BELGIUM,2015,Subsector,"4.  Land use, land-use change and forestry  (4)",
A.  Solid waste disposal (5),,34.1319860523906,,,,Summary1.As2,BELGIUM,2015,Subsector,"4.  Land use, land-use change and forestry  (4)",
B.  Biological treatment of solid waste (5),,0.98851213124475,0.12652955279933,,,Summary1.As2,BELGIUM,2015,Subsector,"4.  Land use, land-use change and forestry  (4)",
C.  Incineration and open burning of waste (5),291.48872922932225,4.1645756e-06,0.00031234317,,,Summary1.As2,BELGIUM,2015,Subsector,"4.  Land use, land-use change and forestry  (4)",
D.  Wastewater treatment and discharge,,10.85226658556574,0.3401669056917,,,Summary1.As2,BELGIUM,2015,Subsector,"4.  Land use, land-use change and forestry  (4)",
E.  Other (5),,,,,,Summary1.As2,BELGIUM,2015,Subsector,"4.  Land use, land-use change and forestry  (4)",
A.  Enteric fermentation,,166.31196167138037,,,,Summary1.As2,BELGIUM,2016,Subsector,3.  Agriculture,
B.  Manure management,,47.46307547090631,2.28971596842694,,,Summary1.As2,BELGIUM,2016,Subsector,3.  Agriculture,
D.  Agricultural soils,,,10.61842689692659,,,Summary1.As2,BELGIUM,2016,Subsector,3.  Agriculture,
G. Liming,141.91216014799434,,,,,Summary1.As2,BELGIUM,2016,Subsector,3.  Agriculture,
H. Urea application,53.44145751773837,,,,,Summary1.As2,BELGIUM,2016,Subsector,3.  Agriculture,
J.  Other ,,,,,,Summary1.As2,BELGIUM,2016,Subsector,3.  Agriculture,
A. Forest land (4),-1906.2191035888584,,0.00014220339388,,,Summary1.As2,BELGIUM,2016,Subsector,3.  Agriculture,
B. Cropland (4),582.1360623758286,,0.16396945078209,,,Summary1.As2,BELGIUM,2016,Subsector,3.  Agriculture,
C. Grassland (4),296.40507557914714,,0.07016508874939,,,Summary1.As2,BELGIUM,2016,Subsector,3.  Agriculture,
E. Settlements (4),503.9960230386904,,0.0823637519484,,,Summary1.As2,BELGIUM,2016,Subsector,"4.  Land use, land-use change and forestry  (4)",
G. Harvested wood products ,-344.9115812418162,,,,,Summary1.As2,BELGIUM,2016,Subsector,"4.  Land use, land-use change and forestry  (4)",
A.  Solid waste disposal (5),,32.1947882242944,,,,Summary1.As2,BELGIUM,2016,Subsector,"4.  Land use, land-use change and forestry  (4)",
B.  Biological treatment of solid waste (5),,0.88776594686175,0.1136340411983,,,Summary1.As2,BELGIUM,2016,Subsector,"4.  Land use, land-use change and forestry  (4)",
C.  Incineration and open burning of waste (5),256.8349255161847,7.93331638e-06,0.0005949987285,,,Summary1.As2,BELGIUM,2016,Subsector,"4.  Land use, land-use change and forestry  (4)",
D.  Wastewater treatment and discharge,,10.27910528573735,0.34718113099144,,,Summary1.As2,BELGIUM,2016,Subsector,"4.  Land use, land-use change and forestry  (4)",
E.  Other (5),,,,,,Summary1.As2,BELGIUM,2016,Subsector,"4.  Land use, land-use change and forestry  (4)",
A.  Enteric fermentation,,162.37677300782136,,,,Summary1.As2,BELGIUM,2017,Subsector,3.  Agriculture,
B.  Manure management,,47.15430213544291,2.25693156089787,,,Summary1.As2,BELGIUM,2017,Subsector,3.  Agriculture,
D.  Agricultural soils,,,11.3022899107326,,,Summary1.As2,BELGIUM,2017,Subsector,3.  Agriculture,
G. Liming,141.74189102711088,,,,,Summary1.As2,BELGIUM,2017,Subsector,3.  Agriculture,
H. Urea application,51.33920076142884,,,,,Summary1.As2,BELGIUM,2017,Subsector,3.  Agriculture,
J.  Other ,,,,,,Summary1.As2,BELGIUM,2017,Subsector,3.  Agriculture,
A. Forest land (4),-1932.9902017087024,,0.00013126467128,,,Summary1.As2,BELGIUM,2017,Subsector,3.  Agriculture,
B. Cropland (4),593.0740535116603,,0.16684021996543,,,Summary1.As2,BELGIUM,2017,Subsector,3.  Agriculture,
C. Grassland (4),296.1802575128144,,0.06992223752789,,,Summary1.As2,BELGIUM,2017,Subsector,3.  Agriculture,
E. Settlements (4),507.87025603718064,,0.08244668295188,,,Summary1.As2,BELGIUM,2017,Subsector,"4.  Land use, land-use change and forestry  (4)",
G. Harvested wood products ,-210.18160378412173,,,,,Summary1.As2,BELGIUM,2017,Subsector,"4.  Land use, land-use change and forestry  (4)",
A.  Solid waste disposal (5),,31.04944705212074,,,,Summary1.As2,BELGIUM,2017,Subsector,"4.  Land use, land-use change and forestry  (4)",
B.  Biological treatment of solid waste (5),,0.951465354291,0.12178756534925,,,Summary1.As2,BELGIUM,2017,Subsector,"4.  Land use, land-use change and forestry  (4)",
C.  Incineration and open burning of waste (5),292.82350443470216,4.1223897e-06,0.00030564847914,,,Summary1.As2,BELGIUM,2017,Subsector,"4.  Land use, land-use change and forestry  (4)",
D.  Wastewater treatment and discharge,,9.90671400081,0.34015478374261,,,Summary1.As2,BELGIUM,2017,Subsector,"4.  Land use, land-use change and forestry  (4)",
E.  Other (5),,,,,,Summary1.As2,BELGIUM,2017,Subsector,"4.  Land use, land-use change and forestry  (4)",
A.  Enteric fermentation,,162.92770680682642,,,,Summary1.As2,BELGIUM,2018,Subsector,3.  Agriculture,
B.  Manure management,,47.3145014341687,2.23598563006156,,,Summary1.As2,BELGIUM,2018,Subsector,3.  Agriculture,
D.  Agricultural soils,,,10.79719444289796,,,Summary1.As2,BELGIUM,2018,Subsector,3.  Agriculture,
G. Liming,141.57282584691993,,,,,Summary1.As2,BELGIUM,2018,Subsector,3.  Agriculture,
H. Urea application,50.93838661884094,,,,,Summary1.As2,BELGIUM,2018,Subsector,3.  Agriculture,
J.  Other ,,,,,,Summary1.As2,BELGIUM,2018,Subsector,3.  Agriculture,
A. Forest land (4),-1965.891521129844,,0.00012032594867,,,Summary1.As2,BELGIUM,2018,Subsector,3.  Agriculture,
B. Cropland (4),604.6912525471957,,0.16979203493613,,,Summary1.As2,BELGIUM,2018,Subsector,3.  Agriculture,
C. Grassland (4),295.19539507986366,,0.06965513060101,,,Summary1.As2,BELGIUM,2018,Subsector,3.  Agriculture,
E. Settlements (4),511.8547926051635,,0.08260914915166,,,Summary1.As2,BELGIUM,2018,Subsector,"4.  Land use, land-use change and forestry  (4)",
G. Harvested wood products ,-155.45176307785948,,,,,Summary1.As2,BELGIUM,2018,Subsector,"4.  Land use, land-use change and forestry  (4)",
A.  Solid waste disposal (5),,28.03736327222704,,,,Summary1.As2,BELGIUM,2018,Subsector,"4.  Land use, land-use change and forestry  (4)",
B.  Biological treatment of solid waste (5),,0.79540157700225,0.10181140185629,,,Summary1.As2,BELGIUM,2018,Subsector,"4.  Land use, land-use change and forestry  (4)",
C.  Incineration and open burning of waste (5),287.26239676288486,8.95372e-06,0.000603432,,,Summary1.As2,BELGIUM,2018,Subsector,"4.  Land use, land-use change and forestry  (4)",
D.  Wastewater treatment and discharge,,9.83083633104292,0.33929681097713,,,Summary1.As2,BELGIUM,2018,Subsector,"4.  Land use, land-use change and forestry  (4)",
E.  Other (5),,,,,,Summary1.As2,BELGIUM,2018,Subsector,"4.  Land use, land-use change and forestry  (4)",
A.  Enteric fermentation,,162.00577289104118,,,,Summary1.As2,BELGIUM,2019,Subsector,3.  Agriculture,
B.  Manure management,,46.98684884270988,2.19360104617279,,,Summary1.As2,BELGIUM,2019,Subsector,3.  Agriculture,
D.  Agricultural soils,,,11.0739623237292,,,Summary1.As2,BELGIUM,2019,Subsector,3.  Agriculture,
G. Liming,141.4031839830189,,,,,Summary1.As2,BELGIUM,2019,Subsector,3.  Agriculture,
H. Urea application,50.82039596386679,,,,,Summary1.As2,BELGIUM,2019,Subsector,3.  Agriculture,
J.  Other ,,,,,,Summary1.As2,BELGIUM,2019,Subsector,3.  Agriculture,
A. Forest land (4),-1947.0861922179256,,0.00010938722606,,,Summary1.As2,BELGIUM,2019,Subsector,3.  Agriculture,
B. Cropland (4),622.193847388203,,0.17271929974834,,,Summary1.As2,BELGIUM,2019,Subsector,3.  Agriculture,
C. Grassland (4),294.3619610825856,,0.06938129876974,,,Summary1.As2,BELGIUM,2019,Subsector,3.  Agriculture,
E. Settlements (4),503.4770953001307,,0.08276088386344,,,Summary1.As2,BELGIUM,2019,Subsector,"4.  Land use, land-use change and forestry  (4)",
G. Harvested wood products ,-55.35929646943226,,,,,Summary1.As2,BELGIUM,2019,Subsector,"4.  Land use, land-use change and forestry  (4)",
A.  Solid waste disposal (5),,25.90236668526129,,,,Summary1.As2,BELGIUM,2019,Subsector,"4.  Land use, land-use change and forestry  (4)",
B.  Biological treatment of solid waste (5),,0.9472136044665,0.12124334137171,,,Summary1.As2,BELGIUM,2019,Subsector,"4.  Land use, land-use change and forestry  (4)",
C.  Incineration and open burning of waste (5),280.7692817802019,6.67872e-06,0.000494438,,,Summary1.As2,BELGIUM,2019,Subsector,"4.  Land use, land-use change and forestry  (4)",
D.  Wastewater treatment and discharge,,9.60751665151067,0.34521818642154,,,Summary1.As2,BELGIUM,2019,Subsector,"4.  Land use, land-use change and forestry  (4)",
E.  Other (5),,,,,,Summary1.As2,BELGIUM,2019,Subsector,"4.  Land use, land-use change and forestry  (4)",
A.  Enteric fermentation,,161.30390253652487,,,,Summary1.As2,BELGIUM,2020,Subsector,3.  Agriculture,
B.  Manure management,,47.68111626074615,2.1751144074604,,,Summary1.As2,BELGIUM,2020,Subsector,3.  Agriculture,
D.  Agricultural soils,,,10.92260379876899,,,Summary1.As2,BELGIUM,2020,Subsector,3.  Agriculture,
G. Liming,141.23367857591933,,,,,Summary1.As2,BELGIUM,2020,Subsector,3.  Agriculture,
H. Urea application,52.39347957268743,,,,,Summary1.As2,BELGIUM,2020,Subsector,3.  Agriculture,
J.  Other ,,,,,,Summary1.As2,BELGIUM,2020,Subsector,3.  Agriculture,
A. Forest land (4),-1992.2692193779849,,9.844850345e-05,,,Summary1.As2,BELGIUM,2020,Subsector,3.  Agriculture,
B. Cropland (4),634.3767329962913,,0.17122116633018,,,Summary1.As2,BELGIUM,2020,Subsector,3.  Agriculture,
C. Grassland (4),293.88583509918107,,0.0690897961273,,,Summary1.As2,BELGIUM,2020,Subsector,3.  Agriculture,
E. Settlements (4),506.90867227301743,,0.08032113320556,,,Summary1.As2,BELGIUM,2020,Subsector,"4.  Land use, land-use change and forestry  (4)",
G. Harvested wood products ,121.94186186634684,,,,,Summary1.As2,BELGIUM,2020,Subsector,"4.  Land use, land-use change and forestry  (4)",
A.  Solid waste disposal (5),,22.98339291690542,,,,Summary1.As2,BELGIUM,2020,Subsector,"4.  Land use, land-use change and forestry  (4)",
B.  Biological treatment of solid waste (5),,0.92856979660575,0.11885693396554,,,Summary1.As2,BELGIUM,2020,Subsector,"4.  Land use, land-use change and forestry  (4)",
C.  Incineration and open burning of waste (5),254.02560073734944,3.84149097e-06,0.0002771326351,,,Summary1.As2,BELGIUM,2020,Subsector,"4.  Land use, land-use change and forestry  (4)",
D.  Wastewater treatment and discharge,,9.76152851021182,0.34655486361197,,,Summary1.As2,BELGIUM,2020,Subsector,"4.  Land use, land-use change and forestry  (4)",
E.  Other (5),,,,,,Summary1.As2,BELGIUM,2020,Subsector,"4.  Land use, land-use change and forestry  (4)",
A.  Enteric fermentation,,159.42619380233774,,,,Summary1.As2,BELGIUM,2021,Subsector,3.  Agriculture,
B.  Manure management,,47.20934415859929,2.14851196373185,,,Summary1.As2,BELGIUM,2021,Subsector,3.  Agriculture,
D.  Agricultural soils,,,10.82305720348128,,,Summary1.As2,BELGIUM,2021,Subsector,3.  Agriculture,
G. Liming,141.0640036193811,,,,,Summary1.As2,BELGIUM,2021,Subsector,3.  Agriculture,
H. Urea application,49.86164786341551,,,,,Summary1.As2,BELGIUM,2021,Subsector,3.  Agriculture,
J.  Other ,,,,,,Summary1.As2,BELGIUM,2021,Subsector,3.  Agriculture,
A. Forest land (4),-2000.541814945859,,8.750978085e-05,,,Summary1.As2,BELGIUM,2021,Subsector,3.  Agriculture,
B. Cropland (4),643.6871176476376,,0.16977254782744,,,Summary1.As2,BELGIUM,2021,Subsector,3.  Agriculture,
C. Grassland (4),300.81901002572005,0.01049307012,0.06975067438484,,,Summary1.As2,BELGIUM,2021,Subsector,3.  Agriculture,
E. Settlements (4),510.51280300817024,,0.07813899494736,,,Summary1.As2,BELGIUM,2021,Subsector,"4.  Land use, land-use change and forestry  (4)",
G. Harvested wood products ,121.94186186634684,,,,,Summary1.As2,BELGIUM,2021,Subsector,"4.  Land use, land-use change and forestry  (4)",
A.  Solid waste disposal (5),,20.76003130606608,,,,Summary1.As2,BELGIUM,2021,Subsector,"4.  Land use, land-use change and forestry  (4)",
B.  Biological treatment of solid waste (5),,0.90291075910575,0.11557257716554,,,Summary1.As2,BELGIUM,2021,Subsector,"4.  Land use, land-use change and forestry  (4)",
C.  Incineration and open burning of waste (5),263.94620324,5.97979e-06,0.000429643,,,Summary1.As2,BELGIUM,2021,Subsector,"4.  Land use, land-use change and forestry  (4)",
D.  Wastewater treatment and discharge,,9.12430702340277,0.35507617642601,,,Summary1.As2,BELGIUM,2021,Subsector,"4.  Land use, land-use change and forestry  (4)",
E.  Other (5),,,,,,Summary1.As2,BELGIUM,2021,Subsector,"4.  Land use, land-use change and forestry  (4)",
Navigation,13312.5045171798,0.086570894281,0.346283577124,,,Summary1.As3,BELGIUM,1990,Subsector,International bunkers,
Navigation,13454.25,0.0875,0.35,,,Summary1.As3,BELGIUM,1991,Subsector,International bunkers,
Navigation,13300.92,0.08655,0.3462,,,Summary1.As3,BELGIUM,1992,Subsector,International bunkers,
Navigation,13825.11,0.0899,0.3596,,,Summary1.As3,BELGIUM,1993,Subsector,International bunkers,
Navigation,14226.162407967902,0.092582888288,0.370331553152,,,Summary1.As3,BELGIUM,1994,Subsector,International bunkers,
Navigation,12968.6330018697,0.0844226596085,0.337690638434,,,Summary1.As3,BELGIUM,1995,Subsector,International bunkers,
Navigation,15878.6586498489,0.103323663102,0.413294652408,,,Summary1.As3,BELGIUM,1996,Subsector,International bunkers,
Navigation,17701.4422443273,0.1151011990195,0.460404796078,,,Summary1.As3,BELGIUM,1997,Subsector,International bunkers,
Navigation,18541.7143510932,0.12050373395,0.4820149358,,,Summary1.As3,BELGIUM,1998,Subsector,International bunkers,
Navigation,14956.3667263755,0.097213000594,0.388852002376,,,Summary1.As3,BELGIUM,1999,Subsector,International bunkers,
Navigation,16199.8509872373,0.105343554169,0.421374216676,,,Summary1.As3,BELGIUM,2000,Subsector,International bunkers,
Navigation,16312.0388940393,0.106084984485,0.42433993794,,,Summary1.As3,BELGIUM,2001,Subsector,International bunkers,
Navigation,22873.999121964905,0.1485482103445,0.594192841378,,,Summary1.As3,BELGIUM,2002,Subsector,International bunkers,
Navigation,23210.1355575,0.150604681528,0.602418726112,,,Summary1.As3,BELGIUM,2003,Subsector,International bunkers,
Navigation,24501.523369281604,0.158802472802,0.635209891208,,,Summary1.As3,BELGIUM,2004,Subsector,International bunkers,
Navigation,25219.3144923399,0.1634858579335,0.653943431734,,,Summary1.As3,BELGIUM,2005,Subsector,International bunkers,
Navigation,27572.073803409603,0.178842767366,0.715371069464,,,Summary1.As3,BELGIUM,2006,Subsector,International bunkers,
Navigation,30747.7008044376,0.199241819482,0.796967277928,,,Summary1.As3,BELGIUM,2007,Subsector,International bunkers,
Navigation,31262.3455785,0.2022853625,0.80914145,,,Summary1.As3,BELGIUM,2008,Subsector,International bunkers,
Navigation,22903.923796956,0.14828037747,0.59312150988,,,Summary1.As3,BELGIUM,2009,Subsector,International bunkers,
Navigation,24882.079501500004,0.1611838595,0.644735438,,,Summary1.As3,BELGIUM,2010,Subsector,International bunkers,
Navigation,22124.6644125,0.1433183085,0.573273234,,,Summary1.As3,BELGIUM,2011,Subsector,International bunkers,
Navigation,19811.395763556,0.12843569647,0.51374278588,,,Summary1.As3,BELGIUM,2012,Subsector,International bunkers,
Navigation,20158.8222261,0.1306846045,0.522738418,,,Summary1.As3,BELGIUM,2013,Subsector,International bunkers,
Navigation,17590.057218,0.114176985,0.45670794,,,Summary1.As3,BELGIUM,2014,Subsector,International bunkers,
Navigation,18872.641983,0.123290705,0.49316282,,,Summary1.As3,BELGIUM,2015,Subsector,International bunkers,
Navigation,21656.77940379,0.1413502083,0.5648537958,,,Summary1.As3,BELGIUM,2016,Subsector,International bunkers,
Navigation,24450.293334810005,0.1607417833,0.6357758218,,,Summary1.As3,BELGIUM,2017,Subsector,International bunkers,
Navigation,30289.41775737,0.19925451905,0.7875893114,,,Summary1.As3,BELGIUM,2018,Subsector,International bunkers,
Navigation,26744.787659970003,0.176357964,0.695512401,,,Summary1.As3,BELGIUM,2019,Subsector,International bunkers,
Navigation,20470.49159415,0.1342540605,0.533952363,,,Summary1.As3,BELGIUM,2020,Subsector,International bunkers,
Navigation,25558.59320679,0.1680968373,0.6660177678,,,Summary1.As3,BELGIUM,2021,Subsector,International bunkers,
