GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4,N2O,HFCs(1) (kt CO2 equivalent),PFCs(1),SF6 (kt),Country,Year,Level,Parent_Sector
1.  Energy industries,192672.44681702656,11.08981596365534,3.60322685900582,,,,GBR,1997,Subsector,Multilateral operations
2.  Manufacturing industries and construction                          ,69803.5636407435,3.46310324711367,0.87471380174706,,,,GBR,1997,Subsector,Multilateral operations
3.  Transport,128225.04773015072,35.71872432780254,5.84121821240024,,,,GBR,1997,Subsector,Multilateral operations
4.  Other sectors,118424.2204506918,44.59387858771673,0.99956469667045,,,,GBR,1997,Subsector,Multilateral operations
5.  Other,3636.801545540901,0.09205346763979,0.13311900072909,,,,GBR,1997,Subsector,Multilateral operations
B. Fugitive emissions from fuels,7210.802105917001,912.5860285354552,0.18548348203453,,,,GBR,1997,Subsector,Multilateral operations
1.  Solid fuels,631.1653690361505,534.5149745470568,6.5448e-05,,,,GBR,1997,Subsector,Multilateral operations
2.  Oil and natural gas and other emissions from energy production,6579.636736880851,378.0710539883984,0.18541803403453,,,,GBR,1997,Subsector,Multilateral operations
2.  Industrial processes and product use,43089.93418425033,9.43989509251557,50.3007481126406,18356.108004685517,446.9412735815819,0.0558155329415,GBR,1997,Subsector,Multilateral operations
A.  Mineral industry,9739.374403396352,,,,,,GBR,1997,Subsector,Multilateral operations
B.  Chemical industry,6907.53630333938,7.05521117422243,48.26868341247101,16539.35414211283,44.59328457396951,,GBR,1997,Subsector,Multilateral operations
C.  Metal industry,24974.26981885538,1.65237878179306,0.07126410218431,,230.4487513406184,0.01707625,GBR,1997,Subsector,Multilateral operations
D.  Non-energy products from fuels and solvent use ,1468.7536586592155,,,,,,GBR,1997,Subsector,Multilateral operations
E.  Electronic industry ,,,,15.2142317987246,,,GBR,1997,Subsector,Multilateral operations
F.  Product uses as substitutes for ODS,,,,1801.539630773958,2.48858956147309,,GBR,1997,Subsector,Multilateral operations
G.  Other product manufacture and use ,,,1.96080059798528,,169.4106481055209,0.0387392829415,GBR,1997,Subsector,Multilateral operations
H.  Other(3),,0.73230513650008,,,,,GBR,1997,Subsector,Multilateral operations
A. Fuel combustion     Reference approach(2),519058.067759316,,,,,,GBR,1998,Subsector,1. Energy
2.  Manufacturing industries and construction                          ,71405.296497704,3.46010647405443,0.87198306383296,,,,GBR,1998,Subsector,1. Energy
3.  Transport,127850.70178422405,32.50761339280048,5.78677723917551,,,,GBR,1998,Subsector,1. Energy
4.  Other sectors,119393.33068488304,43.07257449519771,0.96320446020867,,,,GBR,1998,Subsector,1. Energy
5.  Other,3198.315392694225,0.08558554095752,0.11404735489688,,,,GBR,1998,Subsector,1. Energy
B. Fugitive emissions from fuels,7506.621715465976,825.4581863042447,0.18929767629556,,,,GBR,1998,Subsector,1. Energy
A.  Mineral industry,9849.090506251823,,,,,,GBR,1998,Subsector,2.  Industrial processes and product use
B.  Chemical industry,7024.247761547371,5.1578316254702,49.17191108197887,12820.74546,50.80707718867246,,GBR,1998,Subsector,2.  Industrial processes and product use
C.  Metal industry,22768.922024159056,1.58091937320662,0.06608896667846,,217.63684285824337,0.01878625,GBR,1998,Subsector,2.  Industrial processes and product use
D.  Non-energy products from fuels and solvent use ,1022.56402055216,,,,,,GBR,1998,Subsector,2.  Industrial processes and product use
E.  Electronic industry ,,,,17.49636656853323,,,GBR,1998,Subsector,2.  Industrial processes and product use
F.  Product uses as substitutes for ODS,,,,2535.5810665058634,3.5944745953511,,GBR,1998,Subsector,2.  Industrial processes and product use
G.  Other product manufacture and use ,,,1.98029109834595,,163.2737472744737,0.03911085508732,GBR,1998,Subsector,2.  Industrial processes and product use
H.  Other(3),,0.70685823986494,,,,,GBR,1998,Subsector,2.  Industrial processes and product use
Total national emissions and removals,569367.1492088307,4881.873577704541,135.94562415593998,15373.822893074395,435.31214191674064,0.05789710508732,GBR,1998,Subsector,6.  Other   (please specify)(6)
1. Energy,527796.8256472688,912.5411855234728,11.7130449073548,,,,GBR,1998,Subsector,6.  Other   (please specify)(6)
A. Fuel combustion     Reference approach(2),519058.067759316,,,,,,GBR,1998,Subsector,6.  Other   (please specify)(6)
                                           Sectoral approach(2),520290.2039318028,87.08299921922809,11.52374723105924,,,,GBR,1998,Subsector,6.  Other   (please specify)(6)
1.  Energy industries,198442.55957229747,7.95711931621795,3.78773511294522,,,,GBR,1998,Subsector,6.  Other   (please specify)(6)
2.  Manufacturing industries and construction                          ,71405.296497704,3.46010647405443,0.87198306383296,,,,GBR,1998,Subsector,6.  Other   (please specify)(6)
3.  Transport,127850.70178422405,32.50761339280048,5.78677723917551,,,,GBR,1998,Subsector,6.  Other   (please specify)(6)
4.  Other sectors,119393.33068488304,43.07257449519771,0.96320446020867,,,,GBR,1998,Subsector,6.  Other   (please specify)(6)
5.  Other,3198.315392694225,0.08558554095752,0.11404735489688,,,,GBR,1998,Subsector,6.  Other   (please specify)(6)
B. Fugitive emissions from fuels,7506.621715465976,825.4581863042447,0.18929767629556,,,,GBR,1998,Subsector,6.  Other   (please specify)(6)
1.  Solid fuels,296.9409774467129,455.3355149183256,0.00010854,,,,GBR,1998,Subsector,6.  Other   (please specify)(6)
2.  Oil and natural gas and other emissions from energy production,7209.680738019263,370.1226713859191,0.18918913629556,,,,GBR,1998,Subsector,6.  Other   (please specify)(6)
2.  Industrial processes and product use,40664.82431251041,7.44560923854176,51.21829114700328,15373.822893074395,435.31214191674064,0.05789710508732,GBR,1998,Subsector,6.  Other   (please specify)(6)
A.  Mineral industry,9849.090506251823,,,,,,GBR,1998,Subsector,6.  Other   (please specify)(6)
B.  Chemical industry,7024.247761547371,5.1578316254702,49.17191108197887,12820.74546,50.80707718867246,,GBR,1998,Subsector,6.  Other   (please specify)(6)
C.  Metal industry,22768.922024159056,1.58091937320662,0.06608896667846,,217.63684285824337,0.01878625,GBR,1998,Subsector,6.  Other   (please specify)(6)
D.  Non-energy products from fuels and solvent use ,1022.56402055216,,,,,,GBR,1998,Subsector,6.  Other   (please specify)(6)
E.  Electronic industry ,,,,17.49636656853323,,,GBR,1998,Subsector,6.  Other   (please specify)(6)
F.  Product uses as substitutes for ODS,,,,2535.5810665058634,3.5944745953511,,GBR,1998,Subsector,6.  Other   (please specify)(6)
G.  Other product manufacture and use ,,,1.98029109834595,,163.2737472744737,0.03911085508732,GBR,1998,Subsector,6.  Other   (please specify)(6)
H.  Other(3),,0.70685823986494,,,,,GBR,1998,Subsector,6.  Other   (please specify)(6)
Total national emissions and removals,569367.1492088307,4881.873577704541,135.94562415593998,15373.822893074395,435.31214191674064,0.05789710508732,GBR,1998,Subsector,CO2 captured
1. Energy,527796.8256472688,912.5411855234728,11.7130449073548,,,,GBR,1998,Subsector,CO2 captured
A. Fuel combustion     Reference approach(2),519058.067759316,,,,,,GBR,1998,Subsector,CO2 captured
                                           Sectoral approach(2),520290.2039318028,87.08299921922809,11.52374723105924,,,,GBR,1998,Subsector,CO2 captured
1.  Energy industries,198442.55957229747,7.95711931621795,3.78773511294522,,,,GBR,1998,Subsector,CO2 captured
2.  Manufacturing industries and construction                          ,71405.296497704,3.46010647405443,0.87198306383296,,,,GBR,1998,Subsector,CO2 captured
3.  Transport,127850.70178422405,32.50761339280048,5.78677723917551,,,,GBR,1998,Subsector,CO2 captured
4.  Other sectors,119393.33068488304,43.07257449519771,0.96320446020867,,,,GBR,1998,Subsector,CO2 captured
5.  Other,3198.315392694225,0.08558554095752,0.11404735489688,,,,GBR,1998,Subsector,CO2 captured
B. Fugitive emissions from fuels,7506.621715465976,825.4581863042447,0.18929767629556,,,,GBR,1998,Subsector,CO2 captured
1.  Solid fuels,296.9409774467129,455.3355149183256,0.00010854,,,,GBR,1998,Subsector,CO2 captured
2.  Oil and natural gas and other emissions from energy production,7209.680738019263,370.1226713859191,0.18918913629556,,,,GBR,1998,Subsector,CO2 captured
2.  Industrial processes and product use,40664.82431251041,7.44560923854176,51.21829114700328,15373.822893074395,435.31214191674064,0.05789710508732,GBR,1998,Subsector,CO2 captured
A.  Mineral industry,9849.090506251823,,,,,,GBR,1998,Subsector,CO2 captured
B.  Chemical industry,7024.247761547371,5.1578316254702,49.17191108197887,12820.74546,50.80707718867246,,GBR,1998,Subsector,CO2 captured
C.  Metal industry,22768.922024159056,1.58091937320662,0.06608896667846,,217.63684285824337,0.01878625,GBR,1998,Subsector,CO2 captured
D.  Non-energy products from fuels and solvent use ,1022.56402055216,,,,,,GBR,1998,Subsector,CO2 captured
E.  Electronic industry ,,,,17.49636656853323,,,GBR,1998,Subsector,CO2 captured
F.  Product uses as substitutes for ODS,,,,2535.5810665058634,3.5944745953511,,GBR,1998,Subsector,CO2 captured
G.  Other product manufacture and use ,,,1.98029109834595,,163.2737472744737,0.03911085508732,GBR,1998,Subsector,CO2 captured
H.  Other(3),,0.70685823986494,,,,,GBR,1998,Subsector,CO2 captured
Total national emissions and removals,569367.1492088307,4881.873577704541,135.94562415593998,15373.822893074395,435.31214191674064,0.05789710508732,GBR,1998,Subsector,CO2 emissions from biomass
1. Energy,527796.8256472688,912.5411855234728,11.7130449073548,,,,GBR,1998,Subsector,CO2 emissions from biomass
A. Fuel combustion     Reference approach(2),519058.067759316,,,,,,GBR,1998,Subsector,CO2 emissions from biomass
                                           Sectoral approach(2),520290.2039318028,87.08299921922809,11.52374723105924,,,,GBR,1998,Subsector,CO2 emissions from biomass
1.  Energy industries,198442.55957229747,7.95711931621795,3.78773511294522,,,,GBR,1998,Subsector,CO2 emissions from biomass
2.  Manufacturing industries and construction                          ,71405.296497704,3.46010647405443,0.87198306383296,,,,GBR,1998,Subsector,CO2 emissions from biomass
3.  Transport,127850.70178422405,32.50761339280048,5.78677723917551,,,,GBR,1998,Subsector,CO2 emissions from biomass
4.  Other sectors,119393.33068488304,43.07257449519771,0.96320446020867,,,,GBR,1998,Subsector,CO2 emissions from biomass
5.  Other,3198.315392694225,0.08558554095752,0.11404735489688,,,,GBR,1998,Subsector,CO2 emissions from biomass
B. Fugitive emissions from fuels,7506.621715465976,825.4581863042447,0.18929767629556,,,,GBR,1998,Subsector,CO2 emissions from biomass
1.  Solid fuels,296.9409774467129,455.3355149183256,0.00010854,,,,GBR,1998,Subsector,CO2 emissions from biomass
2.  Oil and natural gas and other emissions from energy production,7209.680738019263,370.1226713859191,0.18918913629556,,,,GBR,1998,Subsector,CO2 emissions from biomass
2.  Industrial processes and product use,40664.82431251041,7.44560923854176,51.21829114700328,15373.822893074395,435.31214191674064,0.05789710508732,GBR,1998,Subsector,CO2 emissions from biomass
A.  Mineral industry,9849.090506251823,,,,,,GBR,1998,Subsector,CO2 emissions from biomass
B.  Chemical industry,7024.247761547371,5.1578316254702,49.17191108197887,12820.74546,50.80707718867246,,GBR,1998,Subsector,CO2 emissions from biomass
C.  Metal industry,22768.922024159056,1.58091937320662,0.06608896667846,,217.63684285824337,0.01878625,GBR,1998,Subsector,CO2 emissions from biomass
D.  Non-energy products from fuels and solvent use ,1022.56402055216,,,,,,GBR,1998,Subsector,CO2 emissions from biomass
E.  Electronic industry ,,,,17.49636656853323,,,GBR,1998,Subsector,CO2 emissions from biomass
F.  Product uses as substitutes for ODS,,,,2535.5810665058634,3.5944745953511,,GBR,1998,Subsector,CO2 emissions from biomass
G.  Other product manufacture and use ,,,1.98029109834595,,163.2737472744737,0.03911085508732,GBR,1998,Subsector,CO2 emissions from biomass
H.  Other(3),,0.70685823986494,,,,,GBR,1998,Subsector,CO2 emissions from biomass
Total national emissions and removals,569367.1492088307,4881.873577704541,135.94562415593998,15373.822893074395,435.31214191674064,0.05789710508732,GBR,1998,Subsector,Indirect CO2
1. Energy,527796.8256472688,912.5411855234728,11.7130449073548,,,,GBR,1998,Subsector,Indirect CO2
A. Fuel combustion     Reference approach(2),519058.067759316,,,,,,GBR,1998,Subsector,Indirect CO2
                                           Sectoral approach(2),520290.2039318028,87.08299921922809,11.52374723105924,,,,GBR,1998,Subsector,Indirect CO2
1.  Energy industries,198442.55957229747,7.95711931621795,3.78773511294522,,,,GBR,1998,Subsector,Indirect CO2
2.  Manufacturing industries and construction                          ,71405.296497704,3.46010647405443,0.87198306383296,,,,GBR,1998,Subsector,Indirect CO2
3.  Transport,127850.70178422405,32.50761339280048,5.78677723917551,,,,GBR,1998,Subsector,Indirect CO2
4.  Other sectors,119393.33068488304,43.07257449519771,0.96320446020867,,,,GBR,1998,Subsector,Indirect CO2
5.  Other,3198.315392694225,0.08558554095752,0.11404735489688,,,,GBR,1998,Subsector,Indirect CO2
B. Fugitive emissions from fuels,7506.621715465976,825.4581863042447,0.18929767629556,,,,GBR,1998,Subsector,Indirect CO2
1.  Solid fuels,296.9409774467129,455.3355149183256,0.00010854,,,,GBR,1998,Subsector,Indirect CO2
2.  Oil and natural gas and other emissions from energy production,7209.680738019263,370.1226713859191,0.18918913629556,,,,GBR,1998,Subsector,Indirect CO2
2.  Industrial processes and product use,40664.82431251041,7.44560923854176,51.21829114700328,15373.822893074395,435.31214191674064,0.05789710508732,GBR,1998,Subsector,Indirect CO2
A.  Mineral industry,9849.090506251823,,,,,,GBR,1998,Subsector,Indirect CO2
B.  Chemical industry,7024.247761547371,5.1578316254702,49.17191108197887,12820.74546,50.80707718867246,,GBR,1998,Subsector,Indirect CO2
C.  Metal industry,22768.922024159056,1.58091937320662,0.06608896667846,,217.63684285824337,0.01878625,GBR,1998,Subsector,Indirect CO2
D.  Non-energy products from fuels and solvent use ,1022.56402055216,,,,,,GBR,1998,Subsector,Indirect CO2
E.  Electronic industry ,,,,17.49636656853323,,,GBR,1998,Subsector,Indirect CO2
F.  Product uses as substitutes for ODS,,,,2535.5810665058634,3.5944745953511,,GBR,1998,Subsector,Indirect CO2
G.  Other product manufacture and use ,,,1.98029109834595,,163.2737472744737,0.03911085508732,GBR,1998,Subsector,Indirect CO2
H.  Other(3),,0.70685823986494,,,,,GBR,1998,Subsector,Indirect CO2
Total national emissions and removals,569367.1492088307,4881.873577704541,135.94562415593998,15373.822893074395,435.31214191674064,0.05789710508732,GBR,1998,Subsector,Indirect N2O
1. Energy,527796.8256472688,912.5411855234728,11.7130449073548,,,,GBR,1998,Subsector,Indirect N2O
A. Fuel combustion     Reference approach(2),519058.067759316,,,,,,GBR,1998,Subsector,Indirect N2O
                                           Sectoral approach(2),520290.2039318028,87.08299921922809,11.52374723105924,,,,GBR,1998,Subsector,Indirect N2O
1.  Energy industries,198442.55957229747,7.95711931621795,3.78773511294522,,,,GBR,1998,Subsector,Indirect N2O
