Category,Net CO2 emissions/removals (kt),CH4,N2O,HFCs(1) (kt CO2 equivalent),PFCs(1),SF6 (kt),Year,Sheet,Main_Category,Sub_Category
4.  Other sectors,90310.43505520852,22.68350291273241,0.65409332819317,,,,2015,Summary1As1,4.  Other sectors,
5.  Other,1661.934286554562,0.04423620212544,0.05878345384737,,,,2015,Summary1As1,5.  Other,
B. Fugitive emissions from fuels,4641.231872415691,262.11934527250094,0.11947969459156,,,,2015,Summary1As1,5.  Other,B. Fugitive emissions from fuels
1.  Solid fuels,451.8412692934965,55.38099705620685,0.00024887736,,,,2015,Summary1As1,1.  Solid fuels,
2.  Oil and natural gas and other emissions from energy production,4189.390603122195,206.7383482162941,0.11923081723156,,,,2015,Summary1As1,2.  Oil and natural gas and other emissions from energy production,
2.  Industrial processes and product use,28209.289972096725,3.35925533039012,2.87991358919633,13349.290500012065,257.22316213203703,0.01778316379032,2015,Summary1As1,2.  Industrial processes and product use,
A.  Mineral industry,6667.86394454929,,,,,,2015,Summary1As1,2.  Industrial processes and product use,A.  Mineral industry
B.  Chemical industry,4727.754139532278,2.40045115128923,0.10399393246879,2.0212,159.06265583623554,,2015,Summary1As1,2.  Industrial processes and product use,B.  Chemical industry
C.  Metal industry,16325.3921200807,0.75507188326892,0.03908937946758,2.07714,10.1334042645381,0.00348365,2015,Summary1As1,2.  Industrial processes and product use,C.  Metal industry
D.  Non-energy products from fuels and solvent use ,488.2797679344568,,,,,,2015,Summary1As1,2.  Industrial processes and product use,D.  Non-energy products from fuels and solvent use 
E.  Electronic industry ,,,,25.24792884911776,,,2015,Summary1As1,2.  Industrial processes and product use,E.  Electronic industry 
F.  Product uses as substitutes for ODS,,,,13319.944231162948,,,2015,Summary1As1,2.  Industrial processes and product use,F.  Product uses as substitutes for ODS
G.  Other product manufacture and use ,,,2.73683027725996,,88.02710203126342,0.01429951379032,2015,Summary1As1,2.  Industrial processes and product use,G.  Other product manufacture and use 
H.  Other(3),,0.20373229583197,,,,,2015,Summary1As1,2.  Industrial processes and product use,H.  Other(3)
Total national emissions and removals,394833.8305490154,2176.2411266065988,74.01543319186187,13359.726126137775,267.2317828235167,0.01907751794551,2016,Summary1As1,Total national emissions and removals,
1. Energy,375956.3334537399,267.5684148820002,7.97942301700532,,,,2016,Summary1As1,Total national emissions and removals,1. Energy
A. Fuel combustion     Reference approach(2),372276.4634470655,,,,,,2016,Summary1As1,Total national emissions and removals,A. Fuel combustion     Reference approach(2)
                                           Sectoral approach(2),371398.3620202012,45.41513734105338,7.8560690064118,,,,2016,Summary1As1,Total national emissions and removals,
1.  Energy industries,111623.03405732426,14.12576858989607,2.54743046966084,,,,2016,Summary1As1,1.  Energy industries,
2.  Manufacturing industries and construction                          ,42444.10024794802,3.63859960837871,0.71988118612946,,,,2016,Summary1As1,2.  Manufacturing industries and construction                          ,
3.  Transport,124200.48072972012,4.29413913087488,3.88674001315878,,,,2016,Summary1As1,3.  Transport,
4.  Other sectors,91583.27144632538,23.3158151676057,0.64707495532378,,,,2016,Summary1As1,4.  Other sectors,
5.  Other,1547.475538883465,0.04081484429802,0.05494238213894,,,,2016,Summary1As1,5.  Other,
B. Fugitive emissions from fuels,4557.971433538639,222.1532775409468,0.12335401059352,,,,2016,Summary1As1,5.  Other,B. Fugitive emissions from fuels
1.  Solid fuels,349.000939350977,20.26299947312328,6.590808e-05,,,,2016,Summary1As1,1.  Solid fuels,
2.  Oil and natural gas and other emissions from energy production,4208.970494187662,201.89027806782352,0.12328810251352,,,,2016,Summary1As1,2.  Oil and natural gas and other emissions from energy production,
2.  Industrial processes and product use,22988.30675371613,3.70016644719673,2.91422849892715,13359.726126137775,267.2317828235167,0.01907751794551,2016,Summary1As1,2.  Industrial processes and product use,
A.  Mineral industry,6442.683099813368,,,,,,2016,Summary1As1,2.  Industrial processes and product use,A.  Mineral industry
B.  Chemical industry,4666.93409514041,2.97589747491305,0.08919391436513,1.984,168.837455915557,,2016,Summary1As1,2.  Industrial processes and product use,B.  Chemical industry
C.  Metal industry,11329.2974137337,0.48459419701526,0.02548710122153,2.00122,12.83507443559186,0.00319485,2016,Summary1As1,2.  Industrial processes and product use,C.  Metal industry
D.  Non-energy products from fuels and solvent use ,549.3921450286517,,,,,,2016,Summary1As1,2.  Industrial processes and product use,D.  Non-energy products from fuels and solvent use 
E.  Electronic industry ,,,,24.50123146498609,,,2016,Summary1As1,2.  Industrial processes and product use,E.  Electronic industry 
F.  Product uses as substitutes for ODS,,,,13331.23967467279,,,2016,Summary1As1,2.  Industrial processes and product use,F.  Product uses as substitutes for ODS
G.  Other product manufacture and use ,,,2.79954748334049,,85.55925247236787,0.01588266794551,2016,Summary1As1,2.  Industrial processes and product use,G.  Other product manufacture and use 
H.  Other(3),,0.23967477526842,,,,,2016,Summary1As1,2.  Industrial processes and product use,H.  Other(3)
Total national emissions and removals,382359.88176205545,2189.9158739040686,75.3843507921433,13267.85990324142,386.9175695624334,0.01930961810709,2017,Summary1As1,Total national emissions and removals,
1. Energy,363817.8322614321,264.9203513317465,7.9441087124557,,,,2017,Summary1As1,Total national emissions and removals,1. Energy
A. Fuel combustion     Reference approach(2),360048.0054517351,,,,,,2017,Summary1As1,Total national emissions and removals,A. Fuel combustion     Reference approach(2)
                                           Sectoral approach(2),359516.08629979065,46.58597955355199,7.81948863097603,,,,2017,Summary1As1,Total national emissions and removals,
1.  Energy industries,101461.66956031077,14.76759465379579,2.38737393530542,,,,2017,Summary1As1,1.  Energy industries,
2.  Manufacturing industries and construction                          ,42864.08748714822,4.06984025660163,0.77185826467365,,,,2017,Summary1As1,2.  Manufacturing industries and construction                          ,
3.  Transport,124387.22970582618,4.046676518496,3.94576845931049,,,,2017,Summary1As1,3.  Transport,
4.  Other sectors,89218.45667424134,23.66048232821032,0.65797774362336,,,,2017,Summary1As1,4.  Other sectors,
5.  Other,1584.642872264121,0.04138579644825,0.05651022806311,,,,2017,Summary1As1,5.  Other,
B. Fugitive emissions from fuels,4301.745961641436,218.3343717781945,0.12462008147967,,,,2017,Summary1As1,5.  Other,B. Fugitive emissions from fuels
1.  Solid fuels,360.34676868052,19.51077114366126,5.8644e-05,,,,2017,Summary1As1,1.  Solid fuels,
2.  Oil and natural gas and other emissions from energy production,3941.399192960917,198.82360063453325,0.12456143747967,,,,2017,Summary1As1,2.  Oil and natural gas and other emissions from energy production,
2.  Industrial processes and product use,23010.664638579565,3.26213617261481,3.01497098481555,13267.85990324142,386.9175695624334,0.01930961810709,2017,Summary1As1,2.  Industrial processes and product use,
A.  Mineral industry,6449.289252924166,,,,,,2017,Summary1As1,2.  Industrial processes and product use,A.  Mineral industry
B.  Chemical industry,5100.562713794652,2.56146334925686,0.13150866487882,,290.5781478125644,,2017,Summary1As1,2.  Industrial processes and product use,B.  Chemical industry
C.  Metal industry,10897.336929725108,0.46497811226814,0.02479737422681,2.08,13.54851581209769,0.0043016,2017,Summary1As1,2.  Industrial processes and product use,C.  Metal industry
D.  Non-energy products from fuels and solvent use ,563.47574213564,,,,,,2017,Summary1As1,2.  Industrial processes and product use,D.  Non-energy products from fuels and solvent use 
E.  Electronic industry ,,,,23.66361269349253,,,2017,Summary1As1,2.  Industrial processes and product use,E.  Electronic industry 
F.  Product uses as substitutes for ODS,,,,13242.116290547929,,,2017,Summary1As1,2.  Industrial processes and product use,F.  Product uses as substitutes for ODS
G.  Other product manufacture and use ,,,2.85866494570992,,82.79090593777134,0.01500801810709,2017,Summary1As1,2.  Industrial processes and product use,G.  Other product manufacture and use 
