GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs(1) (kt CO2 equivalent),SF6 (kt),Sheet,Country,Year,Level,Parent_Sector
B.  Biological treatment of solid waste (5),,1.12674684088516,0.01664430879221,,,Summary1.As2,LUXEMBOURG,2017,Subsector,"4.  Land use, land-use change and forestry  (4)"
D.  Wastewater treatment and discharge,,0.114086736,0.01719615351562,,,Summary1.As2,LUXEMBOURG,2017,Subsector,"4.  Land use, land-use change and forestry  (4)"
A.  Enteric fermentation,,15.91988574765582,,,,Summary1.As2,LUXEMBOURG,2018,Subsector,3.  Agriculture
B.  Manure management,,2.85315512662017,0.13289756713452,,,Summary1.As2,LUXEMBOURG,2018,Subsector,3.  Agriculture
D.  Agricultural soils,,,0.47466475418306,,,Summary1.As2,LUXEMBOURG,2018,Subsector,3.  Agriculture
G. Liming,10.96791666666667,,,,,Summary1.As2,LUXEMBOURG,2018,Subsector,3.  Agriculture
H. Urea application,0.08365143774359,,,,,Summary1.As2,LUXEMBOURG,2018,Subsector,3.  Agriculture
I.  Other carbon-contining fertilizers,3.56147184503274,,,,,Summary1.As2,LUXEMBOURG,2018,Subsector,3.  Agriculture
A. Forest land (4),-297.0728779717526,,,,,Summary1.As2,LUXEMBOURG,2018,Subsector,3.  Agriculture
B. Cropland (4),27.84496986985735,,0.0082246291345,,,Summary1.As2,LUXEMBOURG,2018,Subsector,3.  Agriculture
C. Grassland (4),-28.29974701347536,,0.0002334237567,,,Summary1.As2,LUXEMBOURG,2018,Subsector,3.  Agriculture
E. Settlements (4),39.37822743112911,,0.0119062734914,,,Summary1.As2,LUXEMBOURG,2018,Subsector,"4.  Land use, land-use change and forestry  (4)"
F. Other land (4),0.16575087513439,,,,,Summary1.As2,LUXEMBOURG,2018,Subsector,"4.  Land use, land-use change and forestry  (4)"
G. Harvested wood products ,6.25988662572328,,,,,Summary1.As2,LUXEMBOURG,2018,Subsector,"4.  Land use, land-use change and forestry  (4)"
A.  Solid waste disposal (5),,1.90785880031526,,,,Summary1.As2,LUXEMBOURG,2018,Subsector,"4.  Land use, land-use change and forestry  (4)"
B.  Biological treatment of solid waste (5),,1.18130849367698,0.01715263514616,,,Summary1.As2,LUXEMBOURG,2018,Subsector,"4.  Land use, land-use change and forestry  (4)"
D.  Wastewater treatment and discharge,,0.107635872,0.01692009928472,,,Summary1.As2,LUXEMBOURG,2018,Subsector,"4.  Land use, land-use change and forestry  (4)"
A.  Enteric fermentation,,15.67201982416202,,,,Summary1.As2,LUXEMBOURG,2019,Subsector,3.  Agriculture
B.  Manure management,,2.76741042303929,0.13110358892003,,,Summary1.As2,LUXEMBOURG,2019,Subsector,3.  Agriculture
D.  Agricultural soils,,,0.4737765719986,,,Summary1.As2,LUXEMBOURG,2019,Subsector,3.  Agriculture
G. Liming,10.38125,,,,,Summary1.As2,LUXEMBOURG,2019,Subsector,3.  Agriculture
H. Urea application,0.05436913910685,,,,,Summary1.As2,LUXEMBOURG,2019,Subsector,3.  Agriculture
I.  Other carbon-contining fertilizers,3.83249175077612,,,,,Summary1.As2,LUXEMBOURG,2019,Subsector,3.  Agriculture
A. Forest land (4),-418.6567190738901,,,,,Summary1.As2,LUXEMBOURG,2019,Subsector,3.  Agriculture
B. Cropland (4),27.652868632908,,0.0082246291345,,,Summary1.As2,LUXEMBOURG,2019,Subsector,3.  Agriculture
C. Grassland (4),-28.29805472517495,,0.0002334237567,,,Summary1.As2,LUXEMBOURG,2019,Subsector,3.  Agriculture
E. Settlements (4),39.52202274807219,,0.0119062734914,,,Summary1.As2,LUXEMBOURG,2019,Subsector,"4.  Land use, land-use change and forestry  (4)"
F. Other land (4),0.16584850715169,,,,,Summary1.As2,LUXEMBOURG,2019,Subsector,"4.  Land use, land-use change and forestry  (4)"
G. Harvested wood products ,5.44777404284598,,,,,Summary1.As2,LUXEMBOURG,2019,Subsector,"4.  Land use, land-use change and forestry  (4)"
A.  Solid waste disposal (5),,1.84614947207236,,,,Summary1.As2,LUXEMBOURG,2019,Subsector,"4.  Land use, land-use change and forestry  (4)"
B.  Biological treatment of solid waste (5),,1.06546336752029,0.01720490378499,,,Summary1.As2,LUXEMBOURG,2019,Subsector,"4.  Land use, land-use change and forestry  (4)"
D.  Wastewater treatment and discharge,,0.086117808,0.01692482754384,,,Summary1.As2,LUXEMBOURG,2019,Subsector,"4.  Land use, land-use change and forestry  (4)"
A.  Enteric fermentation,,16.02655081659462,,,,Summary1.As2,LUXEMBOURG,2020,Subsector,3.  Agriculture
B.  Manure management,,2.95363080264605,0.1306117867804,,,Summary1.As2,LUXEMBOURG,2020,Subsector,3.  Agriculture
D.  Agricultural soils,,,0.46124042562217,,,Summary1.As2,LUXEMBOURG,2020,Subsector,3.  Agriculture
G. Liming,11.06760416666667,,,,,Summary1.As2,LUXEMBOURG,2020,Subsector,3.  Agriculture
H. Urea application,0.05966221224623,,,,,Summary1.As2,LUXEMBOURG,2020,Subsector,3.  Agriculture
I.  Other carbon-contining fertilizers,3.55913356010554,,,,,Summary1.As2,LUXEMBOURG,2020,Subsector,3.  Agriculture
A. Forest land (4),-492.4824460853733,,,,,Summary1.As2,LUXEMBOURG,2020,Subsector,3.  Agriculture
B. Cropland (4),27.67782324351875,,0.0082246291345,,,Summary1.As2,LUXEMBOURG,2020,Subsector,3.  Agriculture
C. Grassland (4),-28.29636312535038,,0.0002334237567,,,Summary1.As2,LUXEMBOURG,2020,Subsector,3.  Agriculture
E. Settlements (4),39.61301095068262,,0.01190627349141,,,Summary1.As2,LUXEMBOURG,2020,Subsector,"4.  Land use, land-use change and forestry  (4)"
F. Other land (4),0.16594609944928,,,,,Summary1.As2,LUXEMBOURG,2020,Subsector,"4.  Land use, land-use change and forestry  (4)"
G. Harvested wood products ,-4.89910864323801,,,,,Summary1.As2,LUXEMBOURG,2020,Subsector,"4.  Land use, land-use change and forestry  (4)"
A.  Solid waste disposal (5),,1.79384561230231,,,,Summary1.As2,LUXEMBOURG,2020,Subsector,"4.  Land use, land-use change and forestry  (4)"
B.  Biological treatment of solid waste (5),,1.02333653213024,0.016726117411,,,Summary1.As2,LUXEMBOURG,2020,Subsector,"4.  Land use, land-use change and forestry  (4)"
D.  Wastewater treatment and discharge,,0.082760976,0.01529259741012,,,Summary1.As2,LUXEMBOURG,2020,Subsector,"4.  Land use, land-use change and forestry  (4)"
A.  Enteric fermentation,,15.81477845099754,,,,Summary1.As2,LUXEMBOURG,2021,Subsector,3.  Agriculture
B.  Manure management,,2.95651026063137,0.12911467105145,,,Summary1.As2,LUXEMBOURG,2021,Subsector,3.  Agriculture
D.  Agricultural soils,,,0.46762156639463,,,Summary1.As2,LUXEMBOURG,2021,Subsector,3.  Agriculture
G. Liming,9.84779583333333,,,,,Summary1.As2,LUXEMBOURG,2021,Subsector,3.  Agriculture
H. Urea application,0.0651394164185,,,,,Summary1.As2,LUXEMBOURG,2021,Subsector,3.  Agriculture
I.  Other carbon-contining fertilizers,3.70198856470097,,,,,Summary1.As2,LUXEMBOURG,2021,Subsector,3.  Agriculture
A. Forest land (4),-646.0927277609634,,,,,Summary1.As2,LUXEMBOURG,2021,Subsector,3.  Agriculture
B. Cropland (4),27.70277806823772,,0.0082246291345,,,Summary1.As2,LUXEMBOURG,2021,Subsector,3.  Agriculture
C. Grassland (4),-28.2946709069953,,0.0002334237567,,,Summary1.As2,LUXEMBOURG,2021,Subsector,3.  Agriculture
E. Settlements (4),39.70400129436275,,0.01190627349141,,,Summary1.As2,LUXEMBOURG,2021,Subsector,"4.  Land use, land-use change and forestry  (4)"
F. Other land (4),0.1660437274313,,,,,Summary1.As2,LUXEMBOURG,2021,Subsector,"4.  Land use, land-use change and forestry  (4)"
G. Harvested wood products ,-9.10563092306248,,,,,Summary1.As2,LUXEMBOURG,2021,Subsector,"4.  Land use, land-use change and forestry  (4)"
A.  Solid waste disposal (5),,1.72098485249666,,,,Summary1.As2,LUXEMBOURG,2021,Subsector,"4.  Land use, land-use change and forestry  (4)"
B.  Biological treatment of solid waste (5),,1.02511953693382,0.01914721013116,,,Summary1.As2,LUXEMBOURG,2021,Subsector,"4.  Land use, land-use change and forestry  (4)"
D.  Wastewater treatment and discharge,,0.078948624,0.01540607793563,,,Summary1.As2,LUXEMBOURG,2021,Subsector,"4.  Land use, land-use change and forestry  (4)"
Navigation,0.07359317915497,4.2046678e-06,2.75471886e-05,,,Summary1.As3,LUXEMBOURG,1990,Subsector,International bunkers
Navigation,0.07760064550076,4.4080684e-06,2.903825916e-05,,,Summary1.As3,LUXEMBOURG,1991,Subsector,International bunkers
Navigation,0.07422567810705,4.2066391e-06,2.79611372e-05,,,Summary1.As3,LUXEMBOURG,1992,Subsector,International bunkers
Navigation,0.10367861804881,5.89903162e-06,4.006578232e-05,,,Summary1.As3,LUXEMBOURG,1993,Subsector,International bunkers
Navigation,0.09183466821802,5.17441511e-06,3.553121373e-05,,,Summary1.As3,LUXEMBOURG,1994,Subsector,International bunkers
Navigation,0.09246820573392,5.18661853e-06,3.652994475e-05,,,Summary1.As3,LUXEMBOURG,1995,Subsector,International bunkers
Navigation,0.0873665390386,4.83301329e-06,3.457271707e-05,,,Summary1.As3,LUXEMBOURG,1996,Subsector,International bunkers
Navigation,0.09157167361881,5.04451003e-06,3.688593089e-05,,,Summary1.As3,LUXEMBOURG,1997,Subsector,International bunkers
Navigation,0.08639885652011,4.68862957e-06,3.475496341e-05,,,Summary1.As3,LUXEMBOURG,1998,Subsector,International bunkers
Navigation,0.09764049249616,5.26430576e-06,3.968655705e-05,,,Summary1.As3,LUXEMBOURG,1999,Subsector,International bunkers
Navigation,0.10472645174646,5.65323325e-06,4.335355878e-05,,,Summary1.As3,LUXEMBOURG,2000,Subsector,International bunkers
Navigation,0.10500017707361,5.55058887e-06,4.335367102e-05,,,Summary1.As3,LUXEMBOURG,2001,Subsector,International bunkers
Navigation,0.1084944441719,5.57982801e-06,4.424830385e-05,,,Summary1.As3,LUXEMBOURG,2002,Subsector,International bunkers
Navigation,0.11057697267668,5.54318885e-06,4.4401028e-05,,,Summary1.As3,LUXEMBOURG,2003,Subsector,International bunkers
Navigation,0.10920228853114,5.37706073e-06,4.320087231e-05,,,Summary1.As3,LUXEMBOURG,2004,Subsector,International bunkers
Navigation,0.1398674808657,6.38171408e-06,5.162456935e-05,,,Summary1.As3,LUXEMBOURG,2005,Subsector,International bunkers
Navigation,0.1432152711143,6.12643806e-06,4.986562102e-05,,,Summary1.As3,LUXEMBOURG,2006,Subsector,International bunkers
Navigation,0.1201404272368,5.10672541e-06,4.154002925e-05,,,Summary1.As3,LUXEMBOURG,2007,Subsector,International bunkers
Navigation,0.13246811708675,5.47543662e-06,4.420765856e-05,,,Summary1.As3,LUXEMBOURG,2008,Subsector,International bunkers
Navigation,0.10141742299653,4.00158772e-06,3.212660117e-05,,,Summary1.As3,LUXEMBOURG,2009,Subsector,International bunkers
Navigation,0.10429364611746,3.98034881e-06,3.162190121e-05,,,Summary1.As3,LUXEMBOURG,2010,Subsector,International bunkers
Navigation,0.08996874368249,3.43106466e-06,2.685363127e-05,,,Summary1.As3,LUXEMBOURG,2011,Subsector,International bunkers
Navigation,0.0673731360746,2.50730998e-06,1.946288291e-05,,,Summary1.As3,LUXEMBOURG,2012,Subsector,International bunkers
Navigation,0.05763122924592,2.08001327e-06,1.606902339e-05,,,Summary1.As3,LUXEMBOURG,2013,Subsector,International bunkers
Navigation,0.06278271944608,2.22365243e-06,1.725383928e-05,,,Summary1.As3,LUXEMBOURG,2014,Subsector,International bunkers
Navigation,0.06027039979305,2.10578446e-06,1.641600843e-05,,,Summary1.As3,LUXEMBOURG,2015,Subsector,International bunkers
Navigation,0.06367211955838,2.21665685e-06,1.746396287e-05,,,Summary1.As3,LUXEMBOURG,2016,Subsector,International bunkers
Navigation,0.07211500242861,2.52350252e-06,2.007696331e-05,,,Summary1.As3,LUXEMBOURG,2017,Subsector,International bunkers
Navigation,0.06544133737705,2.19049514e-06,1.742978692e-05,,,Summary1.As3,LUXEMBOURG,2018,Subsector,International bunkers
Navigation,0.05697031078284,1.83121847e-06,1.454195935e-05,,,Summary1.As3,LUXEMBOURG,2019,Subsector,International bunkers
Navigation,0.01220758468827,4.4554699e-07,3.70002678e-06,,,Summary1.As3,LUXEMBOURG,2020,Subsector,International bunkers
Navigation,0.0127610332198,3.6563353e-07,2.80549325e-06,,,Summary1.As3,LUXEMBOURG,2021,Subsector,International bunkers
