GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),Sheet,Country,Year,Level,Parent_Sector,HFCs(1) (kt CO2 equivalent),SF6 (kt)
D.  Agricultural soils,,,7.61297551618526,Summary1.As2,LITHUANIA,2014,Subsector,3.  Agriculture,,
G. Liming,24.79498485446613,,,Summary1.As2,LITHUANIA,2014,Subsector,3.  Agriculture,,
H. Urea application,54.20358422939068,,,Summary1.As2,LITHUANIA,2014,Subsector,3.  Agriculture,,
A. Forest land (4),-8966.259109735898,0.02671785029387,0.10046633459538,Summary1.As2,LITHUANIA,2014,Subsector,3.  Agriculture,,
B. Cropland (4),1119.4385463090596,0.00020284992,0.16073606512404,Summary1.As2,LITHUANIA,2014,Subsector,3.  Agriculture,,
C. Grassland (4),-1100.6580836551764,0.0882075599,0.00805373373,Summary1.As2,LITHUANIA,2014,Subsector,3.  Agriculture,,
D. Wetlands (4),875.1938800000007,,0.01632538285714,Summary1.As2,LITHUANIA,2014,Subsector,3.  Agriculture,,
F. Other land (4),62.35058221986596,,0.01446164711075,Summary1.As2,LITHUANIA,2014,Subsector,"4.  Land use, land-use change and forestry  (4)",,
G. Harvested wood products ,-1429.8246063386898,,,Summary1.As2,LITHUANIA,2014,Subsector,"4.  Land use, land-use change and forestry  (4)",,
A.  Solid waste disposal (5),,33.84181883180357,,Summary1.As2,LITHUANIA,2014,Subsector,"4.  Land use, land-use change and forestry  (4)",,
B.  Biological treatment of solid waste (5),,1.051705,0.02858256,Summary1.As2,LITHUANIA,2014,Subsector,"4.  Land use, land-use change and forestry  (4)",,
C.  Incineration and open burning of waste (5),1.955262925,0.00011643996,0.0001940666,Summary1.As2,LITHUANIA,2014,Subsector,"4.  Land use, land-use change and forestry  (4)",,
D.  Wastewater treatment and discharge,,6.49849604218782,0.15194482709167,Summary1.As2,LITHUANIA,2014,Subsector,"4.  Land use, land-use change and forestry  (4)",,
A.  Enteric fermentation,,67.96201381575099,,Summary1.As2,LITHUANIA,2015,Subsector,3.  Agriculture,,
B.  Manure management,,10.79175260776984,0.66798842192348,Summary1.As2,LITHUANIA,2015,Subsector,3.  Agriculture,,
D.  Agricultural soils,,,7.90191166140774,Summary1.As2,LITHUANIA,2015,Subsector,3.  Agriculture,,
G. Liming,19.25072087668503,,,Summary1.As2,LITHUANIA,2015,Subsector,3.  Agriculture,,
H. Urea application,42.25706605222734,,,Summary1.As2,LITHUANIA,2015,Subsector,3.  Agriculture,,
A. Forest land (4),-8148.54434111754,0.0037902585522,0.09931245915784,Summary1.As2,LITHUANIA,2015,Subsector,3.  Agriculture,,
B. Cropland (4),753.0213159287562,0.00047168784,0.1609344951581,Summary1.As2,LITHUANIA,2015,Subsector,3.  Agriculture,,
C. Grassland (4),-934.1118274095452,0.0472431684,0.00431350668,Summary1.As2,LITHUANIA,2015,Subsector,3.  Agriculture,,
D. Wetlands (4),960.1384322200008,,0.01666368,Summary1.As2,LITHUANIA,2015,Subsector,3.  Agriculture,,
F. Other land (4),46.50935731870843,,0.01308632675942,Summary1.As2,LITHUANIA,2015,Subsector,"4.  Land use, land-use change and forestry  (4)",,
G. Harvested wood products ,-1289.529748843519,,,Summary1.As2,LITHUANIA,2015,Subsector,"4.  Land use, land-use change and forestry  (4)",,
A.  Solid waste disposal (5),,32.0566609013294,,Summary1.As2,LITHUANIA,2015,Subsector,"4.  Land use, land-use change and forestry  (4)",,
B.  Biological treatment of solid waste (5),,1.191991,0.03176568,Summary1.As2,LITHUANIA,2015,Subsector,"4.  Land use, land-use change and forestry  (4)",,
C.  Incineration and open burning of waste (5),5.7214333,0.00034216422,0.0005702737,Summary1.As2,LITHUANIA,2015,Subsector,"4.  Land use, land-use change and forestry  (4)",,
D.  Wastewater treatment and discharge,,5.85924413161583,0.15268812841229,Summary1.As2,LITHUANIA,2015,Subsector,"4.  Land use, land-use change and forestry  (4)",,
A.  Enteric fermentation,,66.26206560850142,,Summary1.As2,LITHUANIA,2016,Subsector,3.  Agriculture,,
B.  Manure management,,10.04561985790656,0.64725283876977,Summary1.As2,LITHUANIA,2016,Subsector,3.  Agriculture,,
D.  Agricultural soils,,,7.84686255998706,Summary1.As2,LITHUANIA,2016,Subsector,3.  Agriculture,,
G. Liming,13.80224762107063,,,Summary1.As2,LITHUANIA,2016,Subsector,3.  Agriculture,,
H. Urea application,43.20161290322581,,,Summary1.As2,LITHUANIA,2016,Subsector,3.  Agriculture,,
A. Forest land (4),-7291.899551164271,0.0014138557885,0.09935268771659,Summary1.As2,LITHUANIA,2016,Subsector,3.  Agriculture,,
B. Cropland (4),610.7213940651047,2.650752e-05,0.16159306401332,Summary1.As2,LITHUANIA,2016,Subsector,3.  Agriculture,,
C. Grassland (4),-917.9036073907788,0.0260790422,0.00238112994,Summary1.As2,LITHUANIA,2016,Subsector,3.  Agriculture,,
D. Wetlands (4),715.2801081800006,,0.01689788571429,Summary1.As2,LITHUANIA,2016,Subsector,3.  Agriculture,,
F. Other land (4),46.50935731870843,,0.01308632675942,Summary1.As2,LITHUANIA,2016,Subsector,"4.  Land use, land-use change and forestry  (4)",,
G. Harvested wood products ,-1043.3730496545363,,,Summary1.As2,LITHUANIA,2016,Subsector,"4.  Land use, land-use change and forestry  (4)",,
A.  Solid waste disposal (5),,30.439483397764,,Summary1.As2,LITHUANIA,2016,Subsector,"4.  Land use, land-use change and forestry  (4)",,
B.  Biological treatment of solid waste (5),,2.216708,0.07168944,Summary1.As2,LITHUANIA,2016,Subsector,"4.  Land use, land-use change and forestry  (4)",,
C.  Incineration and open burning of waste (5),0.63918185833333,3.998346e-05,6.66391e-05,Summary1.As2,LITHUANIA,2016,Subsector,"4.  Land use, land-use change and forestry  (4)",,
D.  Wastewater treatment and discharge,,5.54831500504566,0.15289887962816,Summary1.As2,LITHUANIA,2016,Subsector,"4.  Land use, land-use change and forestry  (4)",,
A.  Enteric fermentation,,64.45129981936222,,Summary1.As2,LITHUANIA,2017,Subsector,3.  Agriculture,,
B.  Manure management,,9.59805697789674,0.63227220815762,Summary1.As2,LITHUANIA,2017,Subsector,3.  Agriculture,,
D.  Agricultural soils,,,7.94902575501106,Summary1.As2,LITHUANIA,2017,Subsector,3.  Agriculture,,
G. Liming,12.22668600087535,,,Summary1.As2,LITHUANIA,2017,Subsector,3.  Agriculture,,
H. Urea application,40.35727086533538,,,Summary1.As2,LITHUANIA,2017,Subsector,3.  Agriculture,,
A. Forest land (4),-7093.8342036071535,0.00220682825798,0.09954916684509,Summary1.As2,LITHUANIA,2017,Subsector,3.  Agriculture,,
B. Cropland (4),946.2164258055392,1.241136e-05,0.16570909204168,Summary1.As2,LITHUANIA,2017,Subsector,3.  Agriculture,,
C. Grassland (4),-950.2816956818176,0.0099861814,0.00091178178,Summary1.As2,LITHUANIA,2017,Subsector,3.  Agriculture,,
D. Wetlands (4),901.6987303930316,,0.04679016636942,Summary1.As2,LITHUANIA,2017,Subsector,3.  Agriculture,,
F. Other land (4),46.50935731870843,,0.01308632675942,Summary1.As2,LITHUANIA,2017,Subsector,"4.  Land use, land-use change and forestry  (4)",,
G. Harvested wood products ,-1044.780512085,,,Summary1.As2,LITHUANIA,2017,Subsector,"4.  Land use, land-use change and forestry  (4)",,
A.  Solid waste disposal (5),,29.95649235826369,,Summary1.As2,LITHUANIA,2017,Subsector,"4.  Land use, land-use change and forestry  (4)",,
B.  Biological treatment of solid waste (5),,2.413697,0.07391304,Summary1.As2,LITHUANIA,2017,Subsector,"4.  Land use, land-use change and forestry  (4)",,
C.  Incineration and open burning of waste (5),1.26221828333334,7.74054e-05,0.000129009,Summary1.As2,LITHUANIA,2017,Subsector,"4.  Land use, land-use change and forestry  (4)",,
D.  Wastewater treatment and discharge,,5.43390432448755,0.15288471790869,Summary1.As2,LITHUANIA,2017,Subsector,"4.  Land use, land-use change and forestry  (4)",,
A.  Enteric fermentation,,63.40654174435276,,Summary1.As2,LITHUANIA,2018,Subsector,3.  Agriculture,,
B.  Manure management,,9.20595902421542,0.61340873157468,Summary1.As2,LITHUANIA,2018,Subsector,3.  Agriculture,,
D.  Agricultural soils,,,7.60216928210849,Summary1.As2,LITHUANIA,2018,Subsector,3.  Agriculture,,
G. Liming,11.45126713935189,,,Summary1.As2,LITHUANIA,2018,Subsector,3.  Agriculture,,
H. Urea application,43.82117255504352,,,Summary1.As2,LITHUANIA,2018,Subsector,3.  Agriculture,,
A. Forest land (4),-6979.593562665036,0.00702725746931,0.09987305859896,Summary1.As2,LITHUANIA,2018,Subsector,3.  Agriculture,,
B. Cropland (4),918.042155592263,0.00011213696965,0.16542448727736,Summary1.As2,LITHUANIA,2018,Subsector,3.  Agriculture,,
C. Grassland (4),-898.2663167122146,0.0172107873,0.00205979029032,Summary1.As2,LITHUANIA,2018,Subsector,3.  Agriculture,,
D. Wetlands (4),854.6407921700006,,0.01590109714286,Summary1.As2,LITHUANIA,2018,Subsector,3.  Agriculture,,
F. Other land (4),503.8945834742783,,0.0117110064081,Summary1.As2,LITHUANIA,2018,Subsector,"4.  Land use, land-use change and forestry  (4)",,
G. Harvested wood products ,-934.542816041,,,Summary1.As2,LITHUANIA,2018,Subsector,"4.  Land use, land-use change and forestry  (4)",,
A.  Solid waste disposal (5),,25.29880143151134,,Summary1.As2,LITHUANIA,2018,Subsector,"4.  Land use, land-use change and forestry  (4)",,
B.  Biological treatment of solid waste (5),,2.937203331268,0.10532341987608,Summary1.As2,LITHUANIA,2018,Subsector,"4.  Land use, land-use change and forestry  (4)",,
C.  Incineration and open burning of waste (5),0.86853240833333,5.400462e-05,9.00077e-05,Summary1.As2,LITHUANIA,2018,Subsector,"4.  Land use, land-use change and forestry  (4)",,
D.  Wastewater treatment and discharge,,4.98708908191128,0.15351949332044,Summary1.As2,LITHUANIA,2018,Subsector,"4.  Land use, land-use change and forestry  (4)",,
A.  Enteric fermentation,,62.33019980500506,,Summary1.As2,LITHUANIA,2019,Subsector,3.  Agriculture,,
B.  Manure management,,8.9223913356116,0.59005270673802,Summary1.As2,LITHUANIA,2019,Subsector,3.  Agriculture,,
D.  Agricultural soils,,,7.80389622259122,Summary1.As2,LITHUANIA,2019,Subsector,3.  Agriculture,,
G. Liming,12.41523572900941,,,Summary1.As2,LITHUANIA,2019,Subsector,3.  Agriculture,,
H. Urea application,55.08448540706605,,,Summary1.As2,LITHUANIA,2019,Subsector,3.  Agriculture,,
A. Forest land (4),-6686.725541973984,0.02115686107376,0.10078823224072,Summary1.As2,LITHUANIA,2019,Subsector,3.  Agriculture,,
B. Cropland (4),881.3204511751754,0.00014528019308,0.16264917419619,Summary1.As2,LITHUANIA,2019,Subsector,3.  Agriculture,,
C. Grassland (4),-813.7368572411425,0.022764963,0.00224133029344,Summary1.As2,LITHUANIA,2019,Subsector,3.  Agriculture,,
D. Wetlands (4),816.615532333334,,0.01565105142857,Summary1.As2,LITHUANIA,2019,Subsector,3.  Agriculture,,
F. Other land (4),41.19058347427782,,0.07149556771836,Summary1.As2,LITHUANIA,2019,Subsector,"4.  Land use, land-use change and forestry  (4)",,
G. Harvested wood products ,-808.3022956452086,,,Summary1.As2,LITHUANIA,2019,Subsector,"4.  Land use, land-use change and forestry  (4)",,
A.  Solid waste disposal (5),,23.98475316926273,,Summary1.As2,LITHUANIA,2019,Subsector,"4.  Land use, land-use change and forestry  (4)",,
B.  Biological treatment of solid waste (5),,2.966941471136,0.09913202826816,Summary1.As2,LITHUANIA,2019,Subsector,"4.  Land use, land-use change and forestry  (4)",,
C.  Incineration and open burning of waste (5),1.6807131,0.00010359174,0.0001726529,Summary1.As2,LITHUANIA,2019,Subsector,"4.  Land use, land-use change and forestry  (4)",,
D.  Wastewater treatment and discharge,,4.80766436256312,0.1550922915762,Summary1.As2,LITHUANIA,2019,Subsector,"4.  Land use, land-use change and forestry  (4)",,
A.  Enteric fermentation,,61.08973090026428,,Summary1.As2,LITHUANIA,2020,Subsector,3.  Agriculture,,
B.  Manure management,,9.01858606486296,0.58377752567032,Summary1.As2,LITHUANIA,2020,Subsector,3.  Agriculture,,
D.  Agricultural soils,,,8.62544366936707,Summary1.As2,LITHUANIA,2020,Subsector,3.  Agriculture,,
G. Liming,38.17572382837356,,,Summary1.As2,LITHUANIA,2020,Subsector,3.  Agriculture,,
H. Urea application,66.09575012800819,,,Summary1.As2,LITHUANIA,2020,Subsector,3.  Agriculture,,
A. Forest land (4),-7326.891239415082,0.00614699552366,0.10014866496079,Summary1.As2,LITHUANIA,2020,Subsector,3.  Agriculture,,
B. Cropland (4),604.5611191350378,0.0002159473024,0.16284246646851,Summary1.As2,LITHUANIA,2020,Subsector,3.  Agriculture,,
C. Grassland (4),-736.3491584215917,0.007627927,0.00102204328688,Summary1.As2,LITHUANIA,2020,Subsector,3.  Agriculture,,
D. Wetlands (4),940.6547859153638,,0.03637699668978,Summary1.As2,LITHUANIA,2020,Subsector,3.  Agriculture,,
F. Other land (4),36.04176053999308,,0.01024713060709,Summary1.As2,LITHUANIA,2020,Subsector,"4.  Land use, land-use change and forestry  (4)",,
G. Harvested wood products ,-833.7807023897144,,,Summary1.As2,LITHUANIA,2020,Subsector,"4.  Land use, land-use change and forestry  (4)",,
A.  Solid waste disposal (5),,23.3112549430251,,Summary1.As2,LITHUANIA,2020,Subsector,"4.  Land use, land-use change and forestry  (4)",,
B.  Biological treatment of solid waste (5),,2.872875110648,0.08875248663888,Summary1.As2,LITHUANIA,2020,Subsector,"4.  Land use, land-use change and forestry  (4)",,
C.  Incineration and open burning of waste (5),2.10852895,0.0001313499,0.0002189165,Summary1.As2,LITHUANIA,2020,Subsector,"4.  Land use, land-use change and forestry  (4)",,
D.  Wastewater treatment and discharge,,4.72013289613734,0.1573890860575,Summary1.As2,LITHUANIA,2020,Subsector,"4.  Land use, land-use change and forestry  (4)",,
A.  Enteric fermentation,,61.42115895586767,,Summary1.As2,LITHUANIA,2021,Subsector,3.  Agriculture,,
B.  Manure management,,9.27976759972107,0.5917816894729,Summary1.As2,LITHUANIA,2021,Subsector,3.  Agriculture,,
D.  Agricultural soils,,,7.83427151997679,Summary1.As2,LITHUANIA,2021,Subsector,3.  Agriculture,,
G. Liming,57.06292451229332,,,Summary1.As2,LITHUANIA,2021,Subsector,3.  Agriculture,,
H. Urea application,58.12440337890168,,,Summary1.As2,LITHUANIA,2021,Subsector,3.  Agriculture,,
A. Forest land (4),-6509.717389092761,0.00059293935498,0.09993680215438,Summary1.As2,LITHUANIA,2021,Subsector,3.  Agriculture,,
B. Cropland (4),633.6178208959782,0.00126373349343,0.16478423291631,Summary1.As2,LITHUANIA,2021,Subsector,3.  Agriculture,,
C. Grassland (4),-708.5595241195955,0.00126373349343,0.00019555365438,Summary1.As2,LITHUANIA,2021,Subsector,3.  Agriculture,,
D. Wetlands (4),871.708383333334,,0.01517019428571,Summary1.As2,LITHUANIA,2021,Subsector,3.  Agriculture,,
F. Other land (4),46.56421159672004,,0.04013941126222,Summary1.As2,LITHUANIA,2021,Subsector,"4.  Land use, land-use change and forestry  (4)",,
G. Harvested wood products ,-1209.288391048443,,,Summary1.As2,LITHUANIA,2021,Subsector,"4.  Land use, land-use change and forestry  (4)",,
A.  Solid waste disposal (5),,22.03395345587349,,Summary1.As2,LITHUANIA,2021,Subsector,"4.  Land use, land-use change and forestry  (4)",,
B.  Biological treatment of solid waste (5),,2.84430833992,0.0801843803952,Summary1.As2,LITHUANIA,2021,Subsector,"4.  Land use, land-use change and forestry  (4)",,
C.  Incineration and open burning of waste (5),2.4482601,0.00015591576,0.0002598596,Summary1.As2,LITHUANIA,2021,Subsector,"4.  Land use, land-use change and forestry  (4)",,
D.  Wastewater treatment and discharge,,4.70610882823459,0.1566819673089,Summary1.As2,LITHUANIA,2021,Subsector,"4.  Land use, land-use change and forestry  (4)",,
Navigation,302.1744,0.027258,0.007788,Summary1.As3,LITHUANIA,1990,Subsector,International bunkers,,
Navigation,498.34719999999993,0.044954,0.012844,Summary1.As3,LITHUANIA,1991,Subsector,International bunkers,,
Navigation,925.0696,0.083447,0.023842,Summary1.As3,LITHUANIA,1992,Subsector,International bunkers,,
Navigation,510.8408,0.046081,0.013166,Summary1.As3,LITHUANIA,1993,Subsector,International bunkers,,
Navigation,482.8272,0.043554,0.012444,Summary1.As3,LITHUANIA,1994,Subsector,International bunkers,,
Navigation,448.528,0.04046,0.01156,Summary1.As3,LITHUANIA,1995,Subsector,International bunkers,,
Navigation,417.4104,0.037653,0.010758,Summary1.As3,LITHUANIA,1996,Subsector,International bunkers,,
Navigation,192.29073,0.017472,0.004992,Summary1.As3,LITHUANIA,1997,Subsector,International bunkers,,
Navigation,158.09054999999998,0.014658,0.004188,Summary1.As3,LITHUANIA,1998,Subsector,International bunkers,,
Navigation,229.4702,0.021133,0.006038,Summary1.As3,LITHUANIA,1999,Subsector,International bunkers,,
Navigation,292.61598,0.026796,0.007656,Summary1.As3,LITHUANIA,2000,Subsector,International bunkers,,
Navigation,314.88046,0.028784,0.008224,Summary1.As3,LITHUANIA,2001,Subsector,International bunkers,,
Navigation,348.93003,0.031878,0.009108,Summary1.As3,LITHUANIA,2002,Subsector,International bunkers,,
Navigation,348.16954,0.031724,0.009064,Summary1.As3,LITHUANIA,2003,Subsector,International bunkers,,
Navigation,360.05330999999995,0.032844,0.009384,Summary1.As3,LITHUANIA,2004,Subsector,International bunkers,,
Navigation,456.7741,0.041531,0.011866,Summary1.As3,LITHUANIA,2005,Subsector,International bunkers,,
Navigation,437.84532999999993,0.039767,0.011362,Summary1.As3,LITHUANIA,2006,Subsector,International bunkers,,
Navigation,380.74833,0.034608,0.009888,Summary1.As3,LITHUANIA,2007,Subsector,International bunkers,,
Navigation,285.92113,0.026054,0.007444,Summary1.As3,LITHUANIA,2008,Subsector,International bunkers,,
Navigation,406.85197,0.036995,0.01057,Summary1.As3,LITHUANIA,2009,Subsector,International bunkers,,
Navigation,445.04484,0.040467,0.011562,Summary1.As3,LITHUANIA,2010,Subsector,International bunkers,,
Navigation,452.43723,0.041181,0.011766,Summary1.As3,LITHUANIA,2011,Subsector,International bunkers,,
Navigation,384.4621,0.035042,0.010012,Summary1.As3,LITHUANIA,2012,Subsector,International bunkers,,
Navigation,278.65993,0.025382,0.007252,Summary1.As3,LITHUANIA,2013,Subsector,International bunkers,,
Navigation,35.38083,0.003339,0.000954,Summary1.As3,LITHUANIA,2014,Subsector,International bunkers,,
Navigation,240.71194,0.022372,0.006392,Summary1.As3,LITHUANIA,2015,Subsector,International bunkers,,
Navigation,512.3679400000001,0.047194,0.013484,Summary1.As3,LITHUANIA,2016,Subsector,International bunkers,,
Navigation,554.2264,0.051051,0.014586,Summary1.As3,LITHUANIA,2017,Subsector,International bunkers,,
Navigation,636.1544,0.058583,0.016738,Summary1.As3,LITHUANIA,2018,Subsector,International bunkers,,
Navigation,616.1064,0.0567,0.0162,Summary1.As3,LITHUANIA,2019,Subsector,International bunkers,,
Navigation,581.336,0.053508,0.015288,Summary1.As3,LITHUANIA,2020,Subsector,International bunkers,,
Navigation,593.1744000000001,0.055202,0.015772,Summary1.As3,LITHUANIA,2021,Subsector,International bunkers,,
